event,date_time,latitude,longitude,l_carcinophaga_number,basisOfRecord
DRE1998_cra_y_m_08,1998-02-04T08:20:00Z,-72.609,-22.435,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-05T01:05:00Z,-72.753,-21.738,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-05T01:18:00Z,-72.66,-22.351,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-05T02:49:00Z,-72.666,-22.363,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-05T04:33:00Z,-72.72,-22.177,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-05T04:34:00Z,-72.666,-22.32,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-05T06:16:00Z,-72.824,-21.732,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-05T06:16:00Z,-72.674,-22.353,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-05T07:57:00Z,-72.675,-22.373,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-06T00:57:00Z,-73.043,-22.817,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-06T07:34:00Z,-72.658,-23.21,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-06T09:16:00Z,-72.641,-23.365,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-06T12:59:00Z,-72.589,-23.56,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T00:33:00Z,-72.597,-23.791,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T00:44:00Z,-72.582,-23.815,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T02:13:00Z,-72.58,-23.92,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T02:27:00Z,-72.59,-23.933,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T04:07:00Z,-72.579,-24.158,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T05:33:00Z,-72.57,-24.233,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T05:51:00Z,-72.596,-24.225,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T07:12:00Z,-72.589,-24.357,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T10:35:00Z,-72.569,-24.513,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-07T12:20:00Z,-72.583,-24.913,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-10T15:41:00Z,-73.839,-32.282,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-10T21:26:00Z,-73.895,-32.674,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T00:46:00Z,-73.924,-32.781,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T03:25:00Z,-74.012,-32.92,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T04:06:00Z,-74.033,-33.023,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T05:07:00Z,-73.501,-32.965,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T05:44:00Z,-74.104,-33.002,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T06:51:00Z,-74.076,-32.966,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T07:25:00Z,-74.096,-33.034,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T09:08:00Z,-74.096,-33.128,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-11T10:48:00Z,-74.089,-33.019,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-12T05:21:00Z,-74.152,-32.867,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-12T10:25:00Z,-74.233,-32.949,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-12T12:07:00Z,-74.148,-33.191,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T00:05:00Z,-74.118,-33.109,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T01:21:00Z,-74.118,-33.096,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T01:41:00Z,-74.119,-33.106,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T03:03:00Z,-74.117,-32.913,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T03:19:00Z,-73.819,-33.287,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T04:45:00Z,-74.101,-33.048,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T05:00:00Z,-74.085,-33.149,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T06:27:00Z,-74.125,-33.052,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-13T06:39:00Z,-74.08,-33.183,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-14T01:18:00Z,-74.243,-33.009,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-14T02:53:00Z,-74.242,-33.033,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-14T03:01:00Z,-74.241,-33.03,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-14T04:33:00Z,-74.228,-32.995,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-14T06:16:00Z,-74.213,-32.997,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-14T06:18:00Z,-74.205,-33,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-14T07:58:00Z,-74.212,-33.059,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T00:58:00Z,-74.279,-33.458,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T01:00:00Z,-74.289,-33.478,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T02:40:00Z,-74.351,-33.341,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T04:22:00Z,-74.338,-33.415,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T05:55:00Z,-74.379,-33.998,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T07:49:00Z,-74.473,-33.913,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T09:20:00Z,-74.543,-33.974,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T09:33:00Z,-74.582,-34.169,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-15T11:00:00Z,-74.528,-34.022,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T00:39:00Z,-74.72,-35.212,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T00:48:00Z,-74.728,-35.236,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T02:18:00Z,-74.753,-35.296,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T02:25:00Z,-74.895,-34.731,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T03:55:00Z,-74.765,-35.357,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T04:10:00Z,-74.769,-35.382,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T05:35:00Z,-74.777,-35.477,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T05:54:00Z,-74.781,-35.441,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-16T07:15:00Z,-74.783,-35.453,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-17T01:57:00Z,-74.992,-36.243,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-17T03:36:00Z,-74.982,-36.245,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-17T04:01:00Z,-74.992,-36.256,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-17T05:14:00Z,-74.979,-36.276,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-17T05:40:00Z,-74.99,-36.298,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-17T06:53:00Z,-74.983,-36.325,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-17T19:22:00Z,-75.4,-38.111,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-17T20:32:00Z,-74.88,-36.271,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T00:27:00Z,-74.833,-37.04,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T01:30:00Z,-74.851,-37.167,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T02:07:00Z,-74.883,-37.217,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T03:46:00Z,-74.871,-37.48,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T08:09:00Z,-74.808,-38.127,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T09:54:00Z,-74.773,-38.464,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T13:17:00Z,-74.791,-39.16,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T15:02:00Z,-74.783,-39.047,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-18T15:52:00Z,-74.758,-39.56,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-20T09:08:00Z,-74.106,-44.349,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-20T10:49:00Z,-74.071,-44.49,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-20T12:31:00Z,-74.036,-44.666,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-20T15:29:00Z,-74.001,-44.61,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-20T17:12:00Z,-73.987,-44.556,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-21T00:24:00Z,-73.657,-44.524,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-21T01:34:00Z,-73.827,-44.514,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-21T02:07:00Z,-73.833,-44.506,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-21T03:45:00Z,-73.829,-44.445,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-21T04:57:00Z,-73.833,-44.445,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-21T05:26:00Z,-73.84,-44.408,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-21T08:45:00Z,-73.768,-44.473,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T00:06:00Z,-73.668,-44.347,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T03:23:00Z,-73.638,-44.304,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T04:46:00Z,-73.629,-44.299,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T05:03:00Z,-73.627,-44.281,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T06:28:00Z,-73.624,-44.274,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T08:12:00Z,-73.567,-44.026,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T08:22:00Z,-73.603,-44.284,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T10:05:00Z,-73.592,-44.345,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-22T18:33:00Z,-73.43,-43.974,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-23T01:12:00Z,-73.33,-44.361,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-23T01:26:00Z,-73.36,-44.317,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-23T02:54:00Z,-73.36,-44.28,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-23T03:02:00Z,-73.362,-44.273,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-23T04:35:00Z,-73.348,-44.293,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-23T04:43:00Z,-73.347,-44.263,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-23T06:18:00Z,-73.316,-44.223,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-23T08:01:00Z,-73.309,-44.218,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T01:02:00Z,-73.175,-44.506,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T02:41:00Z,-73.155,-44.532,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T02:42:00Z,-73.158,-44.545,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T04:18:00Z,-73.163,-44.588,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T04:23:00Z,-73.154,-44.557,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T06:01:00Z,-73.151,-44.62,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T06:05:00Z,-73.149,-44.621,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T07:38:00Z,-73.132,-44.665,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-24T07:46:00Z,-73.159,-44.718,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-25T00:40:00Z,-73.059,-45.005,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-25T00:53:00Z,-73.066,-44.998,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-25T02:14:00Z,-72.911,-45.422,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-25T02:32:00Z,-73.07,-44.99,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-25T03:57:00Z,-73.013,-45.018,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-25T04:12:00Z,-73.01,-45.03,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-25T05:38:00Z,-72.999,-45.1,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-25T05:54:00Z,-72.99,-45.102,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T00:17:00Z,-72.967,-45.279,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T00:40:00Z,-72.972,-45.289,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T01:57:00Z,-72.976,-45.277,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T02:20:00Z,-72.979,-45.303,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T03:39:00Z,-73.008,-45.279,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T04:02:00Z,-72.981,-45.199,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T05:13:00Z,-72.954,-45.274,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T05:44:00Z,-72.94,-45.262,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T06:55:00Z,-72.912,-45.373,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T07:26:00Z,-72.974,-45.308,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-26T08:35:00Z,-72.988,-45.143,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T00:29:00Z,-72.932,-45.599,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T01:36:00Z,-72.941,-45.605,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T02:11:00Z,-72.953,-45.613,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T03:14:00Z,-72.954,-45.592,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T03:47:00Z,-73.011,-45.271,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T04:53:00Z,-72.94,-45.618,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T05:32:00Z,-72.929,-45.656,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T06:34:00Z,-72.918,-45.749,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T07:13:00Z,-72.902,-45.736,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T08:14:00Z,-72.917,-45.793,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-27T09:53:00Z,-72.925,-45.849,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T00:20:00Z,-72.913,-46.091,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T01:11:00Z,-73.01,-46.158,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T01:58:00Z,-72.925,-46.107,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T02:52:00Z,-72.925,-46.13,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T04:31:00Z,-72.93,-46.148,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T06:11:00Z,-72.926,-46.184,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T07:04:00Z,-72.924,-46.196,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T07:53:00Z,-72.927,-46.214,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-02-28T09:32:00Z,-72.935,-46.304,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T00:08:00Z,-72.962,-46.662,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T00:51:00Z,-72.962,-46.694,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T01:47:00Z,-72.97,-46.739,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T02:31:00Z,-72.976,-46.744,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T03:29:00Z,-72.97,-46.827,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T04:10:00Z,-72.954,-46.799,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T05:10:00Z,-72.963,-46.819,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T05:45:00Z,-72.995,-46.524,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T06:52:00Z,-72.937,-46.844,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-01T07:29:00Z,-72.941,-46.771,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-02T05:22:00Z,-72.984,-47.103,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-02T06:40:00Z,-73.019,-46.654,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-02T07:05:00Z,-72.921,-47.145,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-02T08:48:00Z,-73.017,-46.656,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-02T10:30:00Z,-73.022,-46.729,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T01:23:00Z,-72.931,-46.799,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T01:47:00Z,-72.929,-46.795,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T03:06:00Z,-72.947,-46.743,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T03:26:00Z,-72.94,-46.769,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T04:48:00Z,-72.947,-46.754,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T05:06:00Z,-72.986,-47.205,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T06:27:00Z,-72.958,-46.76,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T06:47:00Z,-72.975,-46.694,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T08:12:00Z,-72.957,-46.773,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T08:26:00Z,-72.976,-46.753,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-03T10:06:00Z,-72.963,-46.759,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-04T01:14:00Z,-72.87,-46.77,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-04T01:26:00Z,-72.861,-46.764,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-04T03:04:00Z,-72.865,-46.784,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-04T04:36:00Z,-72.86,-46.792,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-04T04:44:00Z,-72.874,-46.747,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-04T06:19:00Z,-72.845,-46.723,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-04T06:22:00Z,-72.847,-46.707,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-04T08:03:00Z,-72.833,-46.666,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T01:03:00Z,-72.851,-46.34,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T01:04:00Z,-72.853,-46.344,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T02:42:00Z,-72.873,-46.295,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T02:44:00Z,-72.867,-46.31,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T04:22:00Z,-72.881,-46.24,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T04:25:00Z,-72.882,-46.228,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T06:00:00Z,-72.879,-46.193,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T06:07:00Z,-72.876,-46.204,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T07:41:00Z,-72.854,-46.219,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T07:50:00Z,-72.854,-46.214,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-05T09:23:00Z,-72.843,-46.226,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T00:42:00Z,-72.881,-46.396,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T00:54:00Z,-72.874,-46.39,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T02:21:00Z,-72.891,-46.426,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T02:34:00Z,-72.884,-46.412,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T04:01:00Z,-72.896,-46.442,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T04:17:00Z,-72.893,-46.444,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T05:41:00Z,-72.897,-46.422,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T05:55:00Z,-72.905,-46.452,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-06T07:38:00Z,-72.903,-46.456,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-07T00:21:00Z,-72.778,-46.678,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-07T00:40:00Z,-72.679,-46.715,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-07T05:44:00Z,-72.835,-46.449,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-07T10:17:00Z,-72.816,-46.371,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-07T12:02:00Z,-72.788,-46.433,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-07T14:25:00Z,-72.789,-46.332,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-07T16:08:00Z,-72.766,-46.37,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-08T00:02:00Z,-72.843,-45.762,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-08T00:32:00Z,-72.896,-46.516,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-08T01:31:00Z,-72.992,-46.425,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-08T03:20:00Z,-72.885,-46.412,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-08T03:51:00Z,-72.936,-46.406,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-08T04:55:00Z,-72.955,-46.383,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-08T05:33:00Z,-72.949,-46.297,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-08T06:36:00Z,-72.965,-46.303,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-09T02:56:00Z,-73.341,-46.361,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-09T03:40:00Z,-73.334,-46.406,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-09T04:33:00Z,-73.339,-46.326,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-09T09:34:00Z,-73.394,-46.423,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-09T11:19:00Z,-73.373,-46.134,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T00:10:00Z,-73.373,-46.594,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T00:53:00Z,-73.347,-46.615,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T01:50:00Z,-73.306,-46.634,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T04:11:00Z,-73.255,-46.746,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T05:12:00Z,-73.241,-46.786,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T07:33:00Z,-73.035,-47.604,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T08:35:00Z,-73.102,-46.776,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T09:13:00Z,-73.16,-46.88,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-10T10:55:00Z,-73.17,-46.851,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_08,1998-03-11T00:03:00Z,-73.084,-47.19,1,MACHINE_OBSERVATION
