scientific_name,longitude,latitude
Lobodon carcinophaga,-64.337,-64.787
Lobodon carcinophaga,-64.334,-64.78
Lobodon carcinophaga,-63.915,-64.655
Lobodon carcinophaga,-64.25,-64.757
Lobodon carcinophaga,-64.079,-64.711
Lobodon carcinophaga,-64.083,-64.745
Lobodon carcinophaga,-64.149,-64.748
Lobodon carcinophaga,-64.103,-64.711
Lobodon carcinophaga,-70.148,-67.163
Lobodon carcinophaga,-67.342,-66.734
Lobodon carcinophaga,-70.159,-67.165
Lobodon carcinophaga,-70.167,-67.169
Lobodon carcinophaga,-67.223,-66.776
Lobodon carcinophaga,-70.203,-67.169
Lobodon carcinophaga,-67.068,-66.72
Lobodon carcinophaga,-70.218,-67.173
Lobodon carcinophaga,-67.216,-66.758
Lobodon carcinophaga,-70.471,-67.143
Lobodon carcinophaga,-67.211,-66.767
Lobodon carcinophaga,-70.475,-67.153
Lobodon carcinophaga,-66.787,-66.857
Lobodon carcinophaga,-70.489,-67.147
Lobodon carcinophaga,-67.176,-66.766
Lobodon carcinophaga,-70.521,-67.155
Lobodon carcinophaga,-67.034,-67.149
Lobodon carcinophaga,-70.529,-67.153
Lobodon carcinophaga,-67.183,-66.794
Lobodon carcinophaga,-67.204,-66.829
Lobodon carcinophaga,-64.044,-64.673
Lobodon carcinophaga,-64.124,-64.723
Lobodon carcinophaga,-64.241,-64.721
Lobodon carcinophaga,-64.089,-64.726
Lobodon carcinophaga,-64.088,-64.735
Lobodon carcinophaga,-64.135,-64.693
Lobodon carcinophaga,-64.026,-64.702
Lobodon carcinophaga,-64.152,-64.733
Lobodon carcinophaga,-64.135,-64.727
Lobodon carcinophaga,-67.309,-66.796
Lobodon carcinophaga,-72.83,-66.799
Lobodon carcinophaga,-70.107,-67.151
Lobodon carcinophaga,-66.467,-66.69
Lobodon carcinophaga,-69.251,-67.297
Lobodon carcinophaga,-67.191,-66.794
Lobodon carcinophaga,-70.027,-67.136
Lobodon carcinophaga,-67.25,-66.83
Lobodon carcinophaga,-70.044,-67.129
Lobodon carcinophaga,-67.205,-66.805
Lobodon carcinophaga,-70.078,-67.146
Lobodon carcinophaga,-67.19,-66.8
Lobodon carcinophaga,-70.092,-67.147
Lobodon carcinophaga,-67.204,-66.806
Lobodon carcinophaga,-72.635,-66.793
Lobodon carcinophaga,-70.143,-67.148
Lobodon carcinophaga,-67.206,-66.806
Lobodon carcinophaga,-72.54,-66.806
Lobodon carcinophaga,-70.179,-67.154
Lobodon carcinophaga,-67.239,-66.8
Lobodon carcinophaga,-72.755,-66.751
Lobodon carcinophaga,-70.428,-67.219
Lobodon carcinophaga,-67.237,-66.8
Lobodon carcinophaga,-73.097,-66.645
Lobodon carcinophaga,-70.148,-67.165
Lobodon carcinophaga,-72.251,-66.731
Lobodon carcinophaga,-72.223,-66.742
Lobodon carcinophaga,-72.536,-66.791
Lobodon carcinophaga,-72.252,-66.772
Lobodon carcinophaga,-64.077,-64.671
Lobodon carcinophaga,-72.84,-66.791
Lobodon carcinophaga,-64.212,-64.764
Lobodon carcinophaga,-72.667,-66.834
Lobodon carcinophaga,-64.16,-64.735
Lobodon carcinophaga,-64.048,-64.654
Lobodon carcinophaga,-64.119,-64.72
Lobodon carcinophaga,-68.082,-66.461
Lobodon carcinophaga,-68.261,-66.55
Lobodon carcinophaga,-64.051,-64.106
Lobodon carcinophaga,-68.98,-66.901
Lobodon carcinophaga,-68.168,-66.443
Lobodon carcinophaga,-64.091,-64.019
Lobodon carcinophaga,-68.995,-66.899
Lobodon carcinophaga,-68.172,-66.443
Lobodon carcinophaga,-64.196,-64.058
Lobodon carcinophaga,-68.242,-66.48
Lobodon carcinophaga,-64.163,-64.048
Lobodon carcinophaga,-68.18,-66.446
Lobodon carcinophaga,-68.242,-66.478
Lobodon carcinophaga,-64.18,-64.047
Lobodon carcinophaga,-64.151,-64.07
Lobodon carcinophaga,-68.205,-66.47
Lobodon carcinophaga,-73.732,-67.747
Lobodon carcinophaga,-63.819,-64.089
Lobodon carcinophaga,-69.269,-66.989
Lobodon carcinophaga,-68.306,-66.499
Lobodon carcinophaga,-73.561,-67.681
Lobodon carcinophaga,-64.148,-64.078
Lobodon carcinophaga,-69.143,-67.023
Lobodon carcinophaga,-68.122,-66.342
Lobodon carcinophaga,-73.797,-67.752
Lobodon carcinophaga,-64.271,-63.935
Lobodon carcinophaga,-69.18,-67.059
Lobodon carcinophaga,-73.813,-67.747
Lobodon carcinophaga,-64.495,-63.865
Lobodon carcinophaga,-69.226,-67.069
Lobodon carcinophaga,-68.991,-66.906
Lobodon carcinophaga,-68.977,-66.907
Lobodon carcinophaga,-69.139,-68.596
Lobodon carcinophaga,-73.552,-67.691
Lobodon carcinophaga,-69.035,-66.911
Lobodon carcinophaga,-73.573,-67.67
Lobodon carcinophaga,-69.099,-67.008
Lobodon carcinophaga,-67.176,-66.79
Lobodon carcinophaga,-66.923,-66.575
Lobodon carcinophaga,-69.125,-68.632
Lobodon carcinophaga,-73.617,-67.625
Lobodon carcinophaga,-66.934,-66.578
Lobodon carcinophaga,-69.208,-68.688
Lobodon carcinophaga,-67.193,-66.781
Lobodon carcinophaga,-66.908,-66.6
Lobodon carcinophaga,-69.234,-68.629
Lobodon carcinophaga,-67.194,-66.781
Lobodon carcinophaga,-66.923,-66.612
Lobodon carcinophaga,-69.179,-68.631
Lobodon carcinophaga,-67.198,-66.779
Lobodon carcinophaga,-73.544,-67.535
Lobodon carcinophaga,-66.839,-66.644
Lobodon carcinophaga,-69.12,-68.733
Lobodon carcinophaga,-67.182,-66.781
Lobodon carcinophaga,-73.637,-67.529
Lobodon carcinophaga,-66.844,-66.619
Lobodon carcinophaga,-69.257,-68.812
Lobodon carcinophaga,-67.211,-66.775
Lobodon carcinophaga,-66.853,-66.622
Lobodon carcinophaga,-69.167,-68.704
Lobodon carcinophaga,-73.567,-67.585
Lobodon carcinophaga,-67.2,-66.779
Lobodon carcinophaga,-73.547,-67.55
Lobodon carcinophaga,-66.889,-66.628
Lobodon carcinophaga,-69.157,-68.726
Lobodon carcinophaga,-67.149,-66.776
Lobodon carcinophaga,-66.897,-66.628
Lobodon carcinophaga,-67.221,-66.777
Lobodon carcinophaga,-66.893,-66.621
Lobodon carcinophaga,-69.059,-68.791
Lobodon carcinophaga,-67.239,-66.753
Lobodon carcinophaga,-68.248,-66.493
Lobodon carcinophaga,-64.403,-63.966
Lobodon carcinophaga,-68.305,-66.482
Lobodon carcinophaga,-63.551,-64.669
Lobodon carcinophaga,-68.276,-66.491
Lobodon carcinophaga,-64.721,-64.217
Lobodon carcinophaga,-68.263,-66.494
Lobodon carcinophaga,-64.713,-64.212
Lobodon carcinophaga,-68.217,-66.49
Lobodon carcinophaga,-64.732,-64.244
Lobodon carcinophaga,-68.229,-66.494
Lobodon carcinophaga,-64.724,-64.24
Lobodon carcinophaga,-67.639,-66.49
Lobodon carcinophaga,-64.922,-64.292
Lobodon carcinophaga,-68.27,-66.503
Lobodon carcinophaga,-73.875,-67.722
Lobodon carcinophaga,-64.637,-64.221
Lobodon carcinophaga,-64.742,-64.267
Lobodon carcinophaga,-73.867,-67.716
Lobodon carcinophaga,-68.298,-66.509
Lobodon carcinophaga,-73.907,-67.792
Lobodon carcinophaga,-64.708,-64.282
Lobodon carcinophaga,-73.912,-67.755
Lobodon carcinophaga,-75.27,-67.238
Lobodon carcinophaga,-69.072,-68.782
Lobodon carcinophaga,-69.082,-68.81
Lobodon carcinophaga,-73.842,-67.753
Lobodon carcinophaga,-73.832,-67.795
Lobodon carcinophaga,-67.184,-66.753
Lobodon carcinophaga,-69.07,-68.842
Lobodon carcinophaga,-67.204,-66.749
Lobodon carcinophaga,-66.822,-66.316
Lobodon carcinophaga,-69.053,-68.881
Lobodon carcinophaga,-67.179,-66.749
Lobodon carcinophaga,-66.794,-66.327
Lobodon carcinophaga,-69.098,-68.822
Lobodon carcinophaga,-67.175,-66.75
Lobodon carcinophaga,-66.784,-66.369
Lobodon carcinophaga,-69.094,-68.846
Lobodon carcinophaga,-67.183,-66.751
Lobodon carcinophaga,-73.841,-67.725
Lobodon carcinophaga,-66.464,-66.402
Lobodon carcinophaga,-69.055,-68.931
Lobodon carcinophaga,-67.18,-66.751
Lobodon carcinophaga,-73.793,-67.739
Lobodon carcinophaga,-66.838,-66.325
Lobodon carcinophaga,-69.152,-68.919
Lobodon carcinophaga,-67.171,-66.748
Lobodon carcinophaga,-73.831,-67.724
Lobodon carcinophaga,-67.377,-66.365
Lobodon carcinophaga,-69.034,-68.904
Lobodon carcinophaga,-67.178,-66.751
Lobodon carcinophaga,-73.755,-67.744
Lobodon carcinophaga,-67.16,-66.316
Lobodon carcinophaga,-69.007,-68.921
Lobodon carcinophaga,-65.989,-67.039
Lobodon carcinophaga,-66.857,-66.47
Lobodon carcinophaga,-67.196,-66.762
Lobodon carcinophaga,-66.837,-66.534
Lobodon carcinophaga,-66.88,-66.569
Lobodon carcinophaga,-68.267,-66.502
Lobodon carcinophaga,-64.867,-64.342
Lobodon carcinophaga,-69.98,-67.459
Lobodon carcinophaga,-68.299,-66.498
Lobodon carcinophaga,-64.826,-64.34
Lobodon carcinophaga,-70.073,-67.483
Lobodon carcinophaga,-68.34,-66.514
Lobodon carcinophaga,-64.469,-64.471
Lobodon carcinophaga,-69.875,-67.505
Lobodon carcinophaga,-68.219,-66.59
Lobodon carcinophaga,-64.753,-64.443
Lobodon carcinophaga,-70.139,-67.502
Lobodon carcinophaga,-68.383,-66.541
Lobodon carcinophaga,-64.743,-64.535
Lobodon carcinophaga,-68.217,-66.64
Lobodon carcinophaga,-73.983,-67.768
Lobodon carcinophaga,-64.853,-64.501
Lobodon carcinophaga,-68.382,-66.645
Lobodon carcinophaga,-73.971,-67.776
Lobodon carcinophaga,-73.94,-67.789
Lobodon carcinophaga,-64.528,-64.547
Lobodon carcinophaga,-68.216,-66.655
Lobodon carcinophaga,-64.526,-64.546
Lobodon carcinophaga,-73.514,-67.436
Lobodon carcinophaga,-68.201,-66.646
Lobodon carcinophaga,-64.608,-64.554
Lobodon carcinophaga,-73.958,-67.746
Lobodon carcinophaga,-70.445,-67.622
Lobodon carcinophaga,-73.784,-66.86
Lobodon carcinophaga,-73.983,-67.777
Lobodon carcinophaga,-64.16,-64.435
Lobodon carcinophaga,-70.489,-67.681
Lobodon carcinophaga,-73.528,-67.485
Lobodon carcinophaga,-73.972,-67.784
Lobodon carcinophaga,-73.471,-67.491
Lobodon carcinophaga,-73.962,-67.792
Lobodon carcinophaga,-74.117,-67.756
Lobodon carcinophaga,-70.232,-67.525
Lobodon carcinophaga,-73.972,-67.801
Lobodon carcinophaga,-70.475,-67.611
Lobodon carcinophaga,-67.284,-66.736
Lobodon carcinophaga,-74.01,-67.795
Lobodon carcinophaga,-70.337,-67.574
Lobodon carcinophaga,-67.004,-66.667
Lobodon carcinophaga,-70.399,-67.616
Lobodon carcinophaga,-67.013,-66.653
Lobodon carcinophaga,-67.214,-66.752
Lobodon carcinophaga,-72.999,-67.106
Lobodon carcinophaga,-67.048,-66.638
Lobodon carcinophaga,-67.183,-66.76
Lobodon carcinophaga,-72.86,-67.301
Lobodon carcinophaga,-66.909,-66.668
Lobodon carcinophaga,-67.2,-66.749
Lobodon carcinophaga,-67.001,-66.67
Lobodon carcinophaga,-67.21,-66.741
Lobodon carcinophaga,-72.432,-66.704
Lobodon carcinophaga,-67.039,-66.673
Lobodon carcinophaga,-67.211,-66.736
Lobodon carcinophaga,-74.206,-66.805
Lobodon carcinophaga,-66.994,-66.691
Lobodon carcinophaga,-67.141,-66.749
Lobodon carcinophaga,-73.004,-67.11
Lobodon carcinophaga,-67.008,-66.696
Lobodon carcinophaga,-66.946,-66.984
Lobodon carcinophaga,-73.007,-67.113
Lobodon carcinophaga,-66.974,-66.733
Lobodon carcinophaga,-71.88,-67.045
Lobodon carcinophaga,-66.885,-66.639
Lobodon carcinophaga,-67.24,-66.682
Lobodon carcinophaga,-68.289,-66.523
Lobodon carcinophaga,-68.276,-66.505
Lobodon carcinophaga,-64.581,-64.688
Lobodon carcinophaga,-68.176,-66.689
Lobodon carcinophaga,-64.647,-64.718
Lobodon carcinophaga,-69.275,-67.166
Lobodon carcinophaga,-68.162,-66.675
Lobodon carcinophaga,-64.586,-64.717
Lobodon carcinophaga,-69.741,-67.276
Lobodon carcinophaga,-68.078,-66.687
Lobodon carcinophaga,-64.508,-64.753
Lobodon carcinophaga,-69.741,-67.289
Lobodon carcinophaga,-68.11,-66.691
Lobodon carcinophaga,-64.534,-64.831
Lobodon carcinophaga,-67.927,-66.636
Lobodon carcinophaga,-64.565,-64.79
Lobodon carcinophaga,-68.089,-66.667
Lobodon carcinophaga,-74.006,-67.798
Lobodon carcinophaga,-64.485,-64.756
Lobodon carcinophaga,-73.956,-67.754
Lobodon carcinophaga,-64.627,-64.825
Lobodon carcinophaga,-67.924,-66.633
Lobodon carcinophaga,-73.498,-67.505
Lobodon carcinophaga,-74.021,-67.76
Lobodon carcinophaga,-64.529,-64.818
Lobodon carcinophaga,-69.968,-67.441
Lobodon carcinophaga,-73.553,-67.503
Lobodon carcinophaga,-73.95,-67.765
Lobodon carcinophaga,-69.963,-67.44
Lobodon carcinophaga,-73.533,-67.518
Lobodon carcinophaga,-74.005,-67.749
Lobodon carcinophaga,-70.328,-67.437
Lobodon carcinophaga,-73.535,-67.518
Lobodon carcinophaga,-73.817,-67.798
Lobodon carcinophaga,-73.985,-67.769
Lobodon carcinophaga,-69.802,-67.33
Lobodon carcinophaga,-74.013,-67.762
Lobodon carcinophaga,-69.85,-67.345
Lobodon carcinophaga,-67.027,-66.713
Lobodon carcinophaga,-73.576,-67.498
Lobodon carcinophaga,-73.931,-67.731
Lobodon carcinophaga,-69.872,-67.403
Lobodon carcinophaga,-67.265,-66.73
Lobodon carcinophaga,-73.967,-67.778
Lobodon carcinophaga,-69.94,-67.398
Lobodon carcinophaga,-66.879,-66.626
Lobodon carcinophaga,-67.206,-66.727
Lobodon carcinophaga,-73.524,-67.497
Lobodon carcinophaga,-66.926,-66.635
Lobodon carcinophaga,-66.085,-66.881
Lobodon carcinophaga,-73.528,-67.501
Lobodon carcinophaga,-66.9,-66.628
Lobodon carcinophaga,-67.348,-66.685
Lobodon carcinophaga,-66.582,-66.638
Lobodon carcinophaga,-66.869,-66.617
Lobodon carcinophaga,-67.157,-66.742
Lobodon carcinophaga,-67.192,-66.76
Lobodon carcinophaga,-73.498,-67.49
Lobodon carcinophaga,-66.945,-66.627
Lobodon carcinophaga,-67.196,-66.759
Lobodon carcinophaga,-73.489,-67.493
Lobodon carcinophaga,-66.926,-66.605
Lobodon carcinophaga,-67.161,-66.791
Lobodon carcinophaga,-74.007,-67.608
Lobodon carcinophaga,-67.024,-66.616
Lobodon carcinophaga,-67.181,-66.776
Lobodon carcinophaga,-73.513,-67.501
Lobodon carcinophaga,-66.952,-66.631
Lobodon carcinophaga,-67.04,-66.619
Lobodon carcinophaga,-68.256,-66.664
Lobodon carcinophaga,-68.235,-66.716
Lobodon carcinophaga,-64.626,-64.71
Lobodon carcinophaga,-68.165,-66.672
Lobodon carcinophaga,-71.395,-68.104
Lobodon carcinophaga,-71.442,-68.122
Lobodon carcinophaga,-71.418,-68.149
Lobodon carcinophaga,-71.501,-68.153
Lobodon carcinophaga,-67.63,-66.523
Lobodon carcinophaga,-67.6,-66.526
Lobodon carcinophaga,-71.27,-68.055
Lobodon carcinophaga,-67.621,-66.549
Lobodon carcinophaga,-71.196,-68.078
Lobodon carcinophaga,-67.666,-66.542
Lobodon carcinophaga,-67.673,-66.524
Lobodon carcinophaga,-67.66,-66.517
Lobodon carcinophaga,-80.584,-67.675
Lobodon carcinophaga,-67.639,-66.516
Lobodon carcinophaga,-71.658,-68.115
Lobodon carcinophaga,-68.069,-66.6
Lobodon carcinophaga,-71.512,-68.224
Lobodon carcinophaga,-67.643,-66.524
Lobodon carcinophaga,-71.589,-68.189
Lobodon carcinophaga,-71.01,-68.072
Lobodon carcinophaga,-71.478,-68.414
Lobodon carcinophaga,-66.637,-66.296
Lobodon carcinophaga,-71.459,-68.425
Lobodon carcinophaga,-73.709,-67.67
Lobodon carcinophaga,-71.485,-68.416
Lobodon carcinophaga,-66.953,-66.072
Lobodon carcinophaga,-71.412,-68.419
Lobodon carcinophaga,-66.584,-66.322
Lobodon carcinophaga,-71.498,-68.426
Lobodon carcinophaga,-66.608,-66.291
Lobodon carcinophaga,-71.476,-68.379
Lobodon carcinophaga,-66.665,-66.298
Lobodon carcinophaga,-66.714,-66.212
Lobodon carcinophaga,-66.671,-66.299
Lobodon carcinophaga,-71.489,-68.413
Lobodon carcinophaga,-66.757,-66.277
Lobodon carcinophaga,-71.412,-68.333
Lobodon carcinophaga,-66.705,-66.305
Lobodon carcinophaga,-71.464,-68.386
Lobodon carcinophaga,-71.408,-68.33
Lobodon carcinophaga,-70.544,-67.735
Lobodon carcinophaga,-70.399,-67.739
Lobodon carcinophaga,-67.633,-66.518
Lobodon carcinophaga,-67.198,-66.216
Lobodon carcinophaga,-70.779,-67.712
Lobodon carcinophaga,-70.53,-67.734
Lobodon carcinophaga,-67.658,-66.517
Lobodon carcinophaga,-67.648,-66.524
Lobodon carcinophaga,-70.724,-67.57
Lobodon carcinophaga,-67.702,-66.512
Lobodon carcinophaga,-67.732,-66.528
Lobodon carcinophaga,-71.169,-68.024
Lobodon carcinophaga,-67.637,-66.517
Lobodon carcinophaga,-67.694,-66.543
Lobodon carcinophaga,-67.724,-66.534
Lobodon carcinophaga,-67.592,-66.534
Lobodon carcinophaga,-71.081,-67.985
Lobodon carcinophaga,-71.114,-68.003
Lobodon carcinophaga,-67.702,-66.528
Lobodon carcinophaga,-71.145,-68.016
Lobodon carcinophaga,-71.171,-68.024
Lobodon carcinophaga,-71.309,-68.309
Lobodon carcinophaga,-71.303,-68.31
Lobodon carcinophaga,-71.209,-68.298
Lobodon carcinophaga,-66.571,-66.284
Lobodon carcinophaga,-71.118,-68.279
Lobodon carcinophaga,-66.44,-66.329
Lobodon carcinophaga,-71.231,-68.303
Lobodon carcinophaga,-66.637,-66.291
Lobodon carcinophaga,-71.207,-68.307
Lobodon carcinophaga,-66.601,-66.275
Lobodon carcinophaga,-70.991,-68.267
Lobodon carcinophaga,-66.588,-66.27
Lobodon carcinophaga,-70.897,-68.247
Lobodon carcinophaga,-66.617,-66.281
Lobodon carcinophaga,-71.056,-68.267
Lobodon carcinophaga,-66.649,-66.274
Lobodon carcinophaga,-70.995,-68.267
Lobodon carcinophaga,-66.621,-66.287
Lobodon carcinophaga,-66.641,-66.29
Lobodon carcinophaga,-66.618,-66.312
Lobodon carcinophaga,-67.542,-67.087
Lobodon carcinophaga,-71.9,-68.295
Lobodon carcinophaga,-67.548,-67.084
Lobodon carcinophaga,-72.304,-68.334
Lobodon carcinophaga,-72.316,-68.355
Lobodon carcinophaga,-67.666,-66.509
Lobodon carcinophaga,-72.291,-68.35
Lobodon carcinophaga,-67.541,-67.088
Lobodon carcinophaga,-68.022,-66.504
Lobodon carcinophaga,-67.785,-66.471
Lobodon carcinophaga,-67.771,-67.15
Lobodon carcinophaga,-73.922,-67.708
Lobodon carcinophaga,-67.539,-67.076
Lobodon carcinophaga,-67.778,-66.49
Lobodon carcinophaga,-71.913,-68.223
Lobodon carcinophaga,-67.532,-67.084
Lobodon carcinophaga,-67.793,-66.446
Lobodon carcinophaga,-71.951,-68.228
Lobodon carcinophaga,-67.631,-66.49
Lobodon carcinophaga,-73.967,-67.714
Lobodon carcinophaga,-72.39,-68.366
Lobodon carcinophaga,-72.415,-68.347
Lobodon carcinophaga,-73.96,-67.752
Lobodon carcinophaga,-70.829,-68.247
Lobodon carcinophaga,-73.886,-67.725
Lobodon carcinophaga,-67.781,-66.475
Lobodon carcinophaga,-73.929,-67.724
Lobodon carcinophaga,-67.548,-67.099
Lobodon carcinophaga,-67.905,-66.478
Lobodon carcinophaga,-67.78,-66.471
Lobodon carcinophaga,-67.251,-66.873
Lobodon carcinophaga,-73.905,-67.736
Lobodon carcinophaga,-66.609,-66.332
Lobodon carcinophaga,-67.555,-67.131
Lobodon carcinophaga,-73.874,-67.725
Lobodon carcinophaga,-67.53,-67.103
Lobodon carcinophaga,-67.804,-66.49
Lobodon carcinophaga,-71.866,-68.281
Lobodon carcinophaga,-67.545,-67.082
Lobodon carcinophaga,-71.82,-68.275
Lobodon carcinophaga,-66.668,-66.323
Lobodon carcinophaga,-67.268,-66.836
Lobodon carcinophaga,-70.598,-68.249
Lobodon carcinophaga,-66.664,-66.311
Lobodon carcinophaga,-73.926,-67.762
Lobodon carcinophaga,-67.345,-66.871
Lobodon carcinophaga,-70.634,-68.24
Lobodon carcinophaga,-73.939,-67.759
Lobodon carcinophaga,-70.861,-68.247
Lobodon carcinophaga,-66.641,-66.327
Lobodon carcinophaga,-66.615,-66.304
Lobodon carcinophaga,-67.293,-66.905
Lobodon carcinophaga,-70.781,-68.224
Lobodon carcinophaga,-74.025,-67.682
Lobodon carcinophaga,-66.611,-66.377
Lobodon carcinophaga,-70.646,-68.263
Lobodon carcinophaga,-67.228,-66.857
Lobodon carcinophaga,-72.375,-68.41
Lobodon carcinophaga,-67.22,-66.849
Lobodon carcinophaga,-70.58,-68.262
Lobodon carcinophaga,-66.68,-66.349
Lobodon carcinophaga,-67.2,-66.842
Lobodon carcinophaga,-70.515,-68.275
Lobodon carcinophaga,-66.687,-66.317
Lobodon carcinophaga,-67.241,-66.849
Lobodon carcinophaga,-70.691,-68.244
Lobodon carcinophaga,-66.666,-66.322
Lobodon carcinophaga,-73.932,-67.756
Lobodon carcinophaga,-71.773,-68.251
Lobodon carcinophaga,-67.903,-66.475
Lobodon carcinophaga,-67.262,-66.868
Lobodon carcinophaga,-70.76,-68.234
Lobodon carcinophaga,-71.851,-68.176
Lobodon carcinophaga,-67.742,-66.448
Lobodon carcinophaga,-67.908,-66.482
Lobodon carcinophaga,-71.733,-68.246
Lobodon carcinophaga,-74.106,-67.714
Lobodon carcinophaga,-67.943,-66.48
Lobodon carcinophaga,-71.802,-68.198
Lobodon carcinophaga,-71.782,-68.221
Lobodon carcinophaga,-67.029,-66.729
Lobodon carcinophaga,-73.948,-67.628
Lobodon carcinophaga,-67.893,-66.473
Lobodon carcinophaga,-68.095,-66.578
Lobodon carcinophaga,-74.019,-67.619
Lobodon carcinophaga,-67.93,-66.469
Lobodon carcinophaga,-74.224,-67.524
Lobodon carcinophaga,-74.316,-67.61
Lobodon carcinophaga,-68.045,-66.511
Lobodon carcinophaga,-71.742,-68.202
Lobodon carcinophaga,-67.221,-66.849
Lobodon carcinophaga,-74.016,-67.665
Lobodon carcinophaga,-67.181,-66.264
Lobodon carcinophaga,-71.925,-68.255
Lobodon carcinophaga,-74.05,-67.577
Lobodon carcinophaga,-71.854,-68.247
Lobodon carcinophaga,-74.064,-67.628
Lobodon carcinophaga,-74.018,-67.631
Lobodon carcinophaga,-67.228,-66.816
Lobodon carcinophaga,-71.814,-68.212
Lobodon carcinophaga,-67.909,-66.479
Lobodon carcinophaga,-67.344,-66.809
Lobodon carcinophaga,-70.365,-68.292
Lobodon carcinophaga,-70.37,-68.298
Lobodon carcinophaga,-70.033,-68.366
Lobodon carcinophaga,-70.143,-68.353
Lobodon carcinophaga,-71.933,-68.259
Lobodon carcinophaga,-66.726,-66.329
Lobodon carcinophaga,-73.755,-67.864
Lobodon carcinophaga,-67.191,-66.79
Lobodon carcinophaga,-73.914,-67.717
Lobodon carcinophaga,-66.7,-65.936
Lobodon carcinophaga,-66.796,-66.36
Lobodon carcinophaga,-67.102,-66.819
Lobodon carcinophaga,-69.56,-68.439
Lobodon carcinophaga,-67.01,-66.422
Lobodon carcinophaga,-67.163,-66.796
Lobodon carcinophaga,-69.491,-68.463
Lobodon carcinophaga,-67.234,-66.781
Lobodon carcinophaga,-70.068,-68.359
Lobodon carcinophaga,-69.996,-68.364
Lobodon carcinophaga,-66.62,-66.276
Lobodon carcinophaga,-66.419,-66.246
Lobodon carcinophaga,-67.163,-66.803
Lobodon carcinophaga,-66.589,-66.335
Lobodon carcinophaga,-67.172,-66.795
Lobodon carcinophaga,-67.171,-66.792
Lobodon carcinophaga,-69.341,-68.532
Lobodon carcinophaga,-67.182,-66.795
Lobodon carcinophaga,-66.774,-66.313
Lobodon carcinophaga,-66.583,-66.322
Lobodon carcinophaga,-69.4,-68.536
Lobodon carcinophaga,-66.551,-66.266
Lobodon carcinophaga,-67.543,-67.094
Lobodon carcinophaga,-73.662,-68.683
Lobodon carcinophaga,-67.45,-67.079
Lobodon carcinophaga,-73.663,-68.684
Lobodon carcinophaga,-67.478,-67.039
Lobodon carcinophaga,-73.689,-68.696
Lobodon carcinophaga,-67.496,-67.038
Lobodon carcinophaga,-73.701,-68.698
Lobodon carcinophaga,-67.379,-67.09
Lobodon carcinophaga,-73.322,-68.575
Lobodon carcinophaga,-67.415,-67.088
Lobodon carcinophaga,-73.386,-68.609
Lobodon carcinophaga,-67.342,-67.114
Lobodon carcinophaga,-73.435,-68.63
Lobodon carcinophaga,-67.021,-67.086
Lobodon carcinophaga,-73.772,-68.628
Lobodon carcinophaga,-67.627,-67.122
Lobodon carcinophaga,-67.393,-67.077
Lobodon carcinophaga,-71.445,-68.38
Lobodon carcinophaga,-71.466,-68.377
Lobodon carcinophaga,-73.692,-68.703
Lobodon carcinophaga,-71.519,-68.398
Lobodon carcinophaga,-73.675,-68.697
Lobodon carcinophaga,-71.462,-68.408
Lobodon carcinophaga,-77.236,-68.384
Lobodon carcinophaga,-71.562,-68.424
Lobodon carcinophaga,-67.408,-67.076
Lobodon carcinophaga,-71.496,-68.39
Lobodon carcinophaga,-71.56,-68.408
Lobodon carcinophaga,-71.45,-68.363
Lobodon carcinophaga,-71.513,-68.405
Lobodon carcinophaga,-67.774,-67.058
Lobodon carcinophaga,-72.761,-68.422
Lobodon carcinophaga,-67.532,-67.117
Lobodon carcinophaga,-72.825,-68.497
Lobodon carcinophaga,-67.493,-67.111
Lobodon carcinophaga,-73.082,-68.478
Lobodon carcinophaga,-71.567,-68.411
Lobodon carcinophaga,-73.147,-68.485
Lobodon carcinophaga,-71.479,-68.421
Lobodon carcinophaga,-67.642,-66.774
Lobodon carcinophaga,-67.66,-66.874
Lobodon carcinophaga,-67.711,-66.886
Lobodon carcinophaga,-67.707,-66.877
Lobodon carcinophaga,-71.484,-68.421
Lobodon carcinophaga,-71.453,-68.417
Lobodon carcinophaga,-67.786,-66.872
Lobodon carcinophaga,-71.479,-68.422
Lobodon carcinophaga,-71.556,-68.402
Lobodon carcinophaga,-67.676,-66.873
Lobodon carcinophaga,-67.555,-66.623
Lobodon carcinophaga,-73.325,-68.518
Lobodon carcinophaga,-67.568,-66.617
Lobodon carcinophaga,-67.529,-66.613
Lobodon carcinophaga,-71.498,-68.422
Lobodon carcinophaga,-67.572,-66.614
Lobodon carcinophaga,-67.561,-66.612
Lobodon carcinophaga,-67.554,-66.635
Lobodon carcinophaga,-67.565,-66.62
Lobodon carcinophaga,-73.263,-68.559
Lobodon carcinophaga,-67.578,-66.619
Lobodon carcinophaga,-67.543,-66.636
Lobodon carcinophaga,-71.413,-68.421
Lobodon carcinophaga,-71.459,-68.4
Lobodon carcinophaga,-71.414,-68.407
Lobodon carcinophaga,-71.477,-68.418
Lobodon carcinophaga,-71.481,-68.419
Lobodon carcinophaga,-71.572,-68.422
Lobodon carcinophaga,-71.504,-68.432
Lobodon carcinophaga,-71.453,-68.451
Lobodon carcinophaga,-73.076,-68.47
Lobodon carcinophaga,-67.473,-67.079
Lobodon carcinophaga,-67.472,-67.066
Lobodon carcinophaga,-67.491,-67.05
Lobodon carcinophaga,-72.924,-68.338
