date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,freez_pot_Wm2,SIT_m,SIC,SST_degC,bottom_temp_degC,SSS_PSU,bottom_sal_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,lt_pack_ice,dist_ice_edge_lon
Dec-97,1997,12,-64.547,150.55,-64.568,150.5,summer,weaning,1990,Central Indian,Antarctic,0,89.48271179,15.68652542,201.3368419,3466.0334,-11658.399,0.17028722,0.16246192,-0.40802002,-0.132324219,33.632336,34.69226837,0.1765465,0.069596387,0.053756833,0.018644396,0.238095238,116.4380118
Dec-99,1999,12,-64.547,150.65,-64.568,150.6,summer,weaning,1990,East Indian,Antarctic,0,89.76480103,11.85333521,202.3415341,3472.0579,-16298.893,0.02351947,0.021088915,0.12365723,-0.150177002,34.166523,34.69173813,0.08122045,0.032781407,0.17444268,0.050695393,0.25,212.3802693
Dec-99,1999,12,-64.547,150.75,-64.568,150.7,summer,weaning,1990,Central Indian,Antarctic,0,89.8336792,8.493972201,202.4764513,3509.6929,-15981.074,0.024125542,0.021207016,0.08560181,-0.150817871,34.15997,34.69147873,0.031819116,0.009510888,0.16124193,0.046900902,0.25,209.355833
Dec-99,1999,12,-64.547,151.15,-64.568,151.1,summer,weaning,1990,East Indian,Antarctic,0,89.87670898,3.829569744,202.6342262,3461.55,-14004.96,0.033820193,0.025199024,-0.1519165,-0.161407471,34.13885,34.68798065,-0.13346271,-0.088290118,0.15815364,0.031948369,0.25,197.888649
Nov-98,1998,11,-64.547,151.45,-64.568,151.4,autumn,weaning,1990,Central Indian,Subantarctic,0,89.86621094,9.257290565,203.7352236,3396.5833,-1293.8268,0.9716908,0.66746014,-1.6860352,-0.169433594,34.11693,34.69168472,0.03949562,-0.013663811,0.32807198,0.137142673,0.226190476,357.3602554
Dec-99,1999,12,-64.547,152.45,-64.568,152.4,summer,weaning,1990,Central Indian,Antarctic,0,89.84931183,27.33622015,197.4831339,3216.7834,-13535.772,0.04286513,0.027723756,-0.20013428,-0.158966064,33.982327,34.68784332,0.051742975,-0.013705419,0.08822865,0.021322042,0.214285714,168.5478601
Dec-99,1999,12,-64.547,154.75,-64.568,154.7,summer,weaning,1990,Central Indian,Antarctic,0,89.76525116,10.42135016,196.0378721,3436.6667,-15954.637,0.040746972,0.022796841,0.09140015,-0.152618408,33.992718,34.68889618,0.045213383,-0.001118061,0.05603995,-0.015155571,0.19047619,150.7468264
Dec-99,1999,12,-64.461,68.35,-64.439,68.4,summer,weaning,1990,Central Indian,Antarctic,0,89.84368134,29.06592452,138.7465415,3149.8333,-3280.7717,0.37381443,0.6063697,-1.4399719,-0.284118652,34.00482,34.6625824,0.004377024,0.0098806,-0.02254753,-0.010491665,0.55952381,417.3002211
Dec-99,1999,12,-64.461,68.55,-64.439,68.6,summer,weaning,1990,East Indian,Antarctic,0,89.94246674,24.00886137,135.8634754,3209.6667,-3361.4592,0.37040055,0.6008837,-1.429596,-0.286651611,33.992863,34.66223145,-0.010243475,0.01253308,-0.023373816,-0.018558284,0.55952381,420.8853418
Dec-99,1999,12,-64.461,70.95,-64.439,71,summer,weaning,1990,Central Indian,Subantarctic,0,88.60302734,5.743255866,146.1567476,3365.9333,-4038.2166,0.35985723,0.5423915,-1.3424988,-0.364654541,33.893803,34.65296936,0.008310827,0.006264497,-0.011204119,-0.002813674,0.547619048,477.7420271
Dec-99,1999,12,-64.461,71.05,-64.439,71.1,summer,weaning,1990,East Indian,Antarctic,0,89.4044342,4.804076806,148.3223995,3366.4834,-4090.828,0.35672557,0.53972757,-1.3360596,-0.378662109,33.892414,34.65124512,0.008155756,0.005499829,-0.012713603,-0.003717053,0.547619048,480.1921315
Dec-99,1999,12,-64.461,71.35,-64.439,71.4,summer,weaning,1990,East Indian,Antarctic,0,89.81204987,4.80407167,155.4882184,3364.8333,-4185.349,0.34469804,0.5378004,-1.3239136,-0.376495361,33.87888,34.65147018,-0.012489333,-0.001961535,-0.010433701,-0.001824115,0.55952381,483.145416
Dec-99,1999,12,-64.461,72.35,-64.439,72.4,summer,weaning,1990,Central Indian,Antarctic,0,89.86988068,18.63799774,185.1782939,3509.6929,-3992.7148,0.3464518,0.5292035,-1.345398,-0.401275635,33.845318,34.6484108,-0.00967576,-0.002580187,0.026443522,0.013568632,0.535714286,494.1278572
Dec-97,1997,12,-64.461,74.65,-64.439,74.7,summer,weaning,1990,Central Indian,Antarctic,0,89.87841797,24.00886137,262.9182913,3509.6929,-2188.7578,0.49819696,0.6791287,-1.5576477,-0.388549805,33.74122,34.64903259,-0.027109165,-0.030429441,-0.002077236,-0.010774948,0.5,546.9555657
Dec-97,1997,12,-64.461,76.55,-64.439,76.6,summer,weaning,1990,Central Indian,Antarctic,0,89.93133545,16.59869751,218.9857502,3469.0667,-2061.1274,0.60913324,0.661851,-1.5779114,-0.378356934,33.830555,34.65045547,-0.034648553,0.010534128,-0.029188443,-0.036933117,0.488095238,600.1088416
Dec-97,1997,12,-64.461,76.65,-64.439,76.7,summer,weaning,1990,Central Indian,Antarctic,0,89.90426636,17.27348746,216.3542634,3472.0579,-1990.373,0.62016344,0.66709733,-1.5863037,-0.385375977,33.827908,34.64958191,-0.043455157,-0.009202724,-0.022726852,-0.033979524,0.488095238,603.2148598
Dec-13,2013,12,-64.461,76.85,-64.439,76.9,summer,weaning,2010,East Indian,Antarctic,0,89.88518524,15.47359695,211.299798,3414.0334,-4877.915,0.61907154,0.48443174,-1.289093,-0.338134766,33.59624,34.657444,-0.021029359,0.00090859,0.020024864,-0.025567686,0.535714286,303.2793127
Dec-97,1997,12,-64.461,77.65,-64.439,77.7,summer,weaning,1990,Central Indian,Antarctic,0,89.85471344,7.011063153,194.2421055,3541.4,-2378.194,0.5277932,0.60217696,-1.5360718,-0.434814453,33.764965,34.64344788,-0.028520068,-0.014618992,0.07202238,0.005347742,0.476190476,620.4462957
Dec-99,1999,12,-64.461,77.65,-64.439,77.7,summer,weaning,1990,Central Indian,Antarctic,0,89.85471344,7.011063153,194.2421055,3541.4,-3021.5056,0.42582345,0.5921286,-1.461853,-0.339233398,33.829845,34.65628815,0.01194785,-0.001604376,0.017637718,0.007928263,0.5,585.4156325
Dec-97,1997,12,-64.461,77.85,-64.439,77.9,summer,weaning,1990,Central Indian,Antarctic,0,89.8722229,5.112185775,190.3996553,3509.6929,-2461.2732,0.48665825,0.5749644,-1.5272522,-0.409729004,33.787384,34.64651108,0.01290434,-0.000777204,0.07792028,0.0101638,0.464285714,611.4260227
Nov-98,1998,11,-64.461,77.95,-64.439,78,autumn,weaning,1990,Central Indian,Antarctic,0,89.8614502,5.112185775,188.2793065,3509.6929,-1133.0568,1.1574792,0.8588194,-1.7059021,-0.369445801,34.125324,34.652565,0.001403581,0.007994873,-0.003050268,0.003387457,0.488095238,498.5702917
Dec-97,1997,12,-64.461,78.05,-64.439,78.1,summer,weaning,1990,Central Indian,Antarctic,0,89.77939606,5.112185775,186.2513249,3509.6929,-2800.4907,0.4466919,0.5541578,-1.4880371,-0.407623291,33.819885,34.64677429,0.04833864,0.019686511,0.065517604,0.01898835,0.464285714,602.4337386
Dec-99,1999,12,-64.461,78.05,-64.439,78.1,summer,weaning,1990,Central Indian,Subantarctic,0,89.77939606,5.112185775,186.2513249,3509.6929,-3277.3591,0.42087248,0.575151,-1.4308777,-0.349456787,33.828403,34.65503311,-0.010270145,0.007198832,-0.003646395,0.004354661,0.488095238,593.6563344
Dec-99,1999,12,-64.461,78.25,-64.439,78.3,summer,weaning,1990,Central Indian,Antarctic,0,89.90933228,7.011063153,178.967281,3615.0667,-3433.7478,0.41208565,0.56975573,-1.4124756,-0.359222412,33.83714,34.65373611,-0.01206569,0.008599917,-0.01762303,-0.00279797,0.511904762,598.0044692
Dec-97,1997,12,-64.461,78.35,-64.439,78.4,summer,weaning,1990,Central Indian,Antarctic,0,89.70605469,10.87274586,175.1447173,3603.9333,-3210.5344,0.3826154,0.5363745,-1.4395752,-0.332000732,33.839565,34.65676498,0.03433447,0.031326219,0.025391238,0.008218222,0.488095238,589.0007924
Dec-99,1999,12,-64.461,78.35,-64.439,78.4,summer,weaning,1990,East Indian,Antarctic,0,89.70605469,10.87274586,175.1447173,3603.9333,-3514.2488,0.41093948,0.56581193,-1.4024353,-0.355102539,33.831482,34.65437317,-0.014111431,0.005473454,-0.023695538,-0.011131672,0.511904762,600.2340399
Dec-97,1997,12,-64.461,79.05,-64.439,79.1,summer,weaning,1990,Central Indian,Antarctic,0,89.79089355,28.49937418,149.7186264,3569.2,-4118.2437,0.33284727,0.47503504,-1.3274231,-0.384033203,33.793457,34.64970398,-0.008655821,0.00945688,-0.042104125,-0.013570545,0.464285714,557.9426546
Dec-99,1999,12,-64.461,79.25,-64.439,79.3,summer,weaning,1990,East Indian,Antarctic,0,89.64378357,33.02158833,142.7235776,3566.1167,-3930.031,0.45868987,0.518923,-1.3486938,-0.409545898,33.76636,34.64762497,-0.017603107,0.02761136,-0.04176086,-0.032932129,0.5,621.8906116
Dec-97,1997,12,-64.461,79.25,-64.439,79.3,summer,weaning,1990,Central Indian,Antarctic,0,89.64378357,33.02158833,142.7235776,3566.1167,-4007.8887,0.34843612,0.4757131,-1.3406677,-0.365081787,33.791435,34.65206909,-0.007555093,0.018149944,-0.041694704,-0.023832574,0.464285714,549.1498171
Dec-85,1985,12,-64.461,79.25,-64.439,79.3,summer,weaning,1980,Central Indian,Antarctic,0,89.64378357,33.02158833,142.7235776,3566.1167,-2292.4656,0.7703375,0.6546667,-1.5459595,-0.356170654,33.756435,34.65378571,0.012406027,0.061787821,-0.033226464,-0.036054347,0.511904762,542.9508531
Dec-99,1999,12,-64.461,79.35,-64.439,79.4,summer,weaning,1990,East Indian,Antarctic,0,89.67063141,36.04278871,139.3336817,3594.3,-3921.8506,0.4568346,0.50930506,-1.3498535,-0.433258057,33.769463,34.64455414,-0.005440877,0.028146215,-0.057030562,-0.035462622,0.488095238,624.4660191
Dec-99,1999,12,-64.461,79.55,-64.439,79.6,summer,weaning,1990,East Indian,Antarctic,0,89.78048706,40.36168051,132.2987121,3592.5166,-3910.8545,0.46514764,0.5054658,-1.3509216,-0.433441162,33.76482,34.6447258,0.006452361,0.002041625,-0.07062768,-0.037962232,0.488095238,629.546851
Nov-87,1987,11,-64.461,80.25,-64.439,80.2,autumn,weaning,1980,Central Indian,Antarctic,0,88.95531464,57.8772771,107.2841334,3617.15,-1858.4237,0.7213675,0.8669221,-1.6106262,-0.354217529,33.983208,34.65565109,0.015503743,0.031663898,-0.03631562,-0.011959498,0.488095238,571.8498596
Dec-97,1997,12,-64.461,80.25,-64.439,80.2,summer,weaning,1990,Central Indian,Antarctic,0,88.95531464,57.8772771,107.2841334,3617.15,-3457.1167,0.64917016,0.5374979,-1.4072266,-0.363952637,33.7922,34.65246964,-0.008492201,0.015544339,-0.05119625,-0.050906137,0.488095238,505.8184522
Dec-99,1999,12,-64.461,80.35,-64.439,80.3,summer,weaning,1990,Central Indian,Antarctic,0,89.04716492,61.20447161,103.7750098,3622.6167,-3510.7268,0.464285,0.5493125,-1.3996582,-0.44430542,33.772247,34.64333725,-0.047101792,-0.027674906,-0.028312484,-0.004882066,0.511904762,623.911527
Nov-98,1998,11,-64.461,80.45,-64.439,80.4,autumn,weaning,1990,Central Indian,Antarctic,0,88.77214813,64.72097747,100.3668153,3624.9834,-979.4132,1.2449278,0.85888356,-1.7241516,-0.424530029,34.119225,34.64451981,-0.045503058,0.002140137,-0.039378107,0.000544831,0.523809524,535.2919322
Dec-99,1999,12,-64.461,80.55,-64.439,80.5,summer,weaning,1990,Central Indian,Antarctic,0,89.4372406,68.39759359,97.07019048,3625.0667,-3458.6367,0.45732602,0.5481147,-1.4062805,-0.429626465,33.77837,34.6450882,-0.06677374,-0.026862442,-0.009201059,0.001288444,0.523809524,622.9377641
Dec-99,1999,12,-64.461,80.65,-64.439,80.6,summer,weaning,1990,East Indian,Antarctic,0,89.5553894,72.20985958,93.89689598,3644.1333,-3442.0144,0.45020214,0.5446852,-1.4083557,-0.433074951,33.7794,34.64465714,-0.07333005,-0.032336801,0.002283132,0.006835758,0.523809524,622.5167994
Nov-98,1998,11,-64.461,81.15,-64.439,81.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.79158783,92.70105435,80.37360249,3642.4167,-943.96014,1.4366748,0.8543098,-1.7249146,-0.407775879,34.054295,34.64683533,-0.07942736,-0.030862665,-0.04181072,-0.009092117,0.488095238,545.3880475
Dec-99,1999,12,-64.461,81.25,-64.439,81.2,summer,weaning,1990,Central Indian,Antarctic,0,89.73066711,97.00066718,78.13377605,3613.5,-3984.5803,0.40601498,0.48520327,-1.3417664,-0.415374756,33.76005,34.6466217,-0.020587515,-0.027956603,0.07321598,0.035130296,0.476190476,620.9189462
Dec-81,1981,12,-64.461,81.25,-64.439,81.2,summer,weaning,1980,Central Indian,Antarctic,0,89.73066711,97.00066718,78.13377605,3613.5,-2190.1921,0.67674613,0.6899005,-1.5575867,-0.388702393,33.742985,34.64941025,0.043607928,-0.002403951,-0.045042753,-0.052872013,0.44047619,461.4771702
Dec-97,1997,12,-64.461,81.45,-64.439,81.4,summer,weaning,1990,Central Indian,Antarctic,0,89.60164642,105.7364721,73.3847405,3623.4,-3163.2373,0.867641,0.59108526,-1.4388428,-0.33026123,33.720375,34.65694809,-0.033119652,-0.018354831,-0.022431657,-0.040447108,0.476190476,455.5416038
Nov-00,2000,11,-64.461,81.55,-64.439,81.5,autumn,weaning,2000,Central Indian,Antarctic,0,89.29159546,110.1618141,71.3652113,3636.1667,-940.19617,1.4262065,0.85415614,-1.7242126,-0.372802734,34.03303,34.6522789,-0.00881651,0.022067305,-0.005442184,0.010000695,0.476190476,650.0405499
Dec-99,1999,12,-64.461,81.65,-64.439,81.6,summer,weaning,1990,Central Indian,Antarctic,0,87.49568939,114.4372721,69.61062235,3640.6667,-4596.0654,0.45442173,0.45415726,-1.2672119,-0.389556885,33.74672,34.64989471,0.01393032,0.007706907,0.0900339,0.054182705,0.476190476,620.7189222
Dec-99,1999,12,-64.461,81.65,-64.439,81.6,summer,weaning,1990,East Indian,Antarctic,0,87.49568939,114.4372721,69.61062235,3640.6667,-4596.0654,0.45442173,0.45415726,-1.2672119,-0.389556885,33.74672,34.64989471,0.01393032,0.007706907,0.0900339,0.054182705,0.476190476,620.7189222
Dec-99,1999,12,-64.461,81.85,-64.439,81.8,summer,weaning,1990,East Indian,Antarctic,0,89.19998932,118.7236207,66.97647468,3639.3,-4792.525,0.4620861,0.44373646,-1.2432251,-0.374298096,33.74184,34.65169907,0.020566493,0.005870718,0.09496581,0.05503894,0.488095238,620.7189222
Nov-98,1998,11,-64.461,81.95,-64.439,81.9,autumn,weaning,1990,Central Indian,Antarctic,0,89.64222717,120.809812,66.13178595,3632.95,-955.8308,1.6064285,0.8486139,-1.7227478,-0.397644043,34.040874,34.64800262,-0.037589498,-0.011674454,0.07774056,-0.00747685,0.511904762,558.2460973
Nov-87,1987,11,-64.461,81.95,-64.439,81.9,autumn,weaning,1980,Central Indian,Antarctic,0,89.64222717,120.809812,66.13178595,3632.95,-1133.4415,0.8405094,0.8726581,-1.7027588,-0.377655029,34.06757,34.6519165,-0.03536375,-0.047466978,-0.039685547,-0.016455328,0.488095238,597.4635499
Dec-99,1999,12,-64.461,82.25,-64.439,82.2,summer,weaning,1990,Central Indian,Subantarctic,0,89.88661957,127.9328796,65.44818489,3595.7666,-5315.883,0.46284732,0.42947897,-1.1786499,-0.354766846,33.716778,34.65471649,0.045250446,-0.004681422,0.08709452,0.012392033,0.511904762,620.9189462
Dec-99,1999,12,-64.461,82.45,-64.439,82.4,summer,weaning,1990,East Indian,Antarctic,0,89.89326477,126.0493721,65.44818489,3567.5334,-6112.6406,0.45246497,0.41952315,-1.0800781,-0.315216064,33.673588,34.66004181,0.05264105,0.014023958,0.079542115,-0.001832439,0.5,617.2757818
Dec-99,1999,12,-64.461,82.55,-64.439,82.5,summer,weaning,1990,East Indian,Antarctic,0,89.87849426,125.3834565,65.61975291,3561.5166,-6195.567,0.45440108,0.41191533,-1.0696411,-0.298217773,33.665752,34.66223526,0.04300828,0.019418253,0.06604736,-0.003494294,0.5,615.3973475
Dec-99,1999,12,-64.461,82.85,-64.439,82.8,summer,weaning,1990,East Indian,Antarctic,0,89.85619354,124.5220438,57.52446011,3576.6167,-6428.6255,0.5164358,0.4024001,-1.0403442,-0.269348145,33.644432,34.66624832,0.062158123,0.027868211,0.043277558,-0.008807776,0.488095238,609.9949773
Nov-98,1998,11,-64.461,83.05,-64.439,83,autumn,weaning,1990,Central Indian,Antarctic,0,89.91959381,124.5220438,47.93758614,3509.6929,-1089.6357,1.633796,0.84718233,-1.7063293,-0.362091064,34.036163,34.65332794,0.004577023,0.003831683,0.04088158,-0.000625577,0.523809524,532.1424935
Dec-97,1997,12,-64.461,83.15,-64.439,83.1,summer,weaning,1990,Central Indian,Antarctic,0,89.92808533,124.5220438,43.14413193,3509.6929,-3937.1558,0.839539,0.60136175,-1.3404846,-0.281829834,33.629948,34.66376114,-0.019552995,0.000952187,-0.042716935,-0.038860664,0.5,388.9142972
Dec-99,1999,12,-64.461,83.25,-64.439,83.2,summer,weaning,1990,East Indian,Antarctic,0,89.9260788,124.5220438,38.35067982,3509.6929,-6192.121,0.5712283,0.4048647,-1.0715027,-0.254760742,33.692745,34.66828918,0.01051402,0.010137915,0.011426882,-0.03051817,0.511904762,602.8617761
Dec-99,1999,12,-64.461,83.75,-64.439,83.7,summer,weaning,1990,Central Indian,Antarctic,0,88.96331787,118.2832191,14.38456393,3567.6667,-6372.021,0.5597609,0.3890302,-1.0462952,-0.265106201,33.628242,34.66676331,-0.054642156,-0.026437173,-0.005968265,-0.020388678,0.488095238,588.6685461
Dec-99,1999,12,-64.461,83.95,-64.439,83.9,summer,weaning,1990,East Indian,Antarctic,0,89.75561523,113.7791784,4.804081237,3566.85,-6577.883,0.57346195,0.37950626,-1.0206604,-0.249053955,33.61417,34.66911316,-0.03605417,-0.024703344,-0.010066308,-0.020620469,0.488095238,583.0382775
Dec-99,1999,12,-64.461,84.05,-64.439,84,summer,weaning,1990,East Indian,Antarctic,0,89.83998108,111.7781341,0.315529618,3569.75,-6570.7974,0.5990286,0.38616747,-1.0216064,-0.248291016,33.615387,34.66925812,-0.013349863,-0.015380864,-0.006625389,-0.019943496,0.5,580.2712183
Nov-98,1998,11,-64.461,84.15,-64.439,84.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.83087921,109.956849,4.80407167,3569.4167,-964.29456,1.4331175,0.8428442,-1.7239685,-0.250610352,34.082256,34.66856003,-0.055647094,0.002299264,-0.021349179,-0.024177406,0.523809524,506.7348424
Nov-00,2000,11,-64.461,84.35,-64.439,84.3,autumn,weaning,2000,Central Indian,Antarctic,0,89.74311066,106.8894287,7.011063153,3593.9666,-993.87646,1.4655674,0.79521245,-1.7234802,-0.251861572,34.139603,34.66904068,0.03514572,0.00352094,-0.027303254,-0.012019143,0.476190476,580.1559918
Dec-97,1997,12,-64.461,84.35,-64.439,84.3,summer,weaning,1990,Central Indian,Antarctic,0,89.74311066,106.8894287,7.011063153,3593.9666,-3853.9067,0.72120494,0.6194212,-1.3465271,-0.260559082,33.5559,34.66691208,-0.0407656,0.014140469,0.006750938,-0.019073531,0.476190476,346.6646392
Dec-99,1999,12,-64.461,84.55,-64.439,84.5,summer,weaning,1990,East Indian,Antarctic,0,89.54579926,104.643356,11.58236395,3610.7666,-5901.6,0.7021979,0.44483173,-1.1062012,-0.243652344,33.68547,34.6700325,-0.002974795,0.000621634,-0.004745174,-0.013835207,0.488095238,566.9355508
Dec-99,1999,12,-64.461,84.65,-64.439,84.6,summer,weaning,1990,Central Indian,Antarctic,0,89.71202087,103.8457497,14.25958163,3610.6667,-5861.1587,0.69024837,0.45080945,-1.1113586,-0.244232178,33.690083,34.66995621,-0.004359646,0.00185113,-0.008913504,-0.013427617,0.476190476,564.3716941
Nov-98,1998,11,-64.461,84.85,-64.439,84.8,autumn,weaning,1990,Central Indian,Antarctic,0,89.43372345,102.9266286,10.5399066,3617.5833,-1076.8033,1.4048508,0.8515887,-1.7106628,-0.25088501,34.08779,34.6685524,-0.049642336,-0.004247611,-0.012365957,-0.017467605,0.511904762,493.2318738
Dec-97,1997,12,-64.461,84.85,-64.439,84.8,summer,weaning,1990,Central Indian,Antarctic,0,89.43372345,102.9266286,10.5399066,3617.5833,-4350.6807,0.64636004,0.5769598,-1.2858887,-0.323455811,33.543884,34.6577301,-0.040923968,-0.012607384,0.011637414,0.005208545,0.476190476,330.6663157
Dec-99,1999,12,-64.461,84.95,-64.439,84.9,summer,weaning,1990,East Indian,Antarctic,0,89.52313232,101.672424,10.5399066,3619.35,-5679.092,0.6595564,0.4621514,-1.1339111,-0.247955322,33.700687,34.66936493,0.005416916,0.001987765,-0.013197527,-0.011505158,0.5,556.8954062
Dec-99,1999,12,-64.461,84.95,-64.439,84.9,summer,weaning,1990,Central Indian,Antarctic,0,89.52313232,101.672424,10.5399066,3619.35,-5679.092,0.6595564,0.4621514,-1.1339111,-0.247955322,33.700687,34.66936493,0.005416916,0.001987765,-0.013197527,-0.011505158,0.5,556.8954062
Dec-02,2002,12,-64.461,85.05,-64.439,85,summer,weaning,2000,Central Indian,Antarctic,0,89.74010468,100.3813522,10.5399066,3612.7834,-6544.34,0.78076893,0.5410561,-1.2879944,-0.256225586,33.610195,34.66692734,-0.00071242,-0.003988674,0.003663258,-0.020109626,0.5,456.5882286
Dec-99,1999,12,-64.461,85.45,-64.439,85.4,summer,weaning,1990,East Indian,Antarctic,0,89.90119171,97.50512659,21.91056357,3592.7334,-5638.574,0.63115025,0.45697695,-1.1399536,-0.243865967,33.721954,34.66989136,-0.003917062,-0.00793256,-0.014113253,-0.014447388,0.5,545.181994
Dec-99,1999,12,-64.461,85.55,-64.439,85.5,summer,weaning,1990,Central Indian,Antarctic,0,89.93383789,97.38343973,26.22259994,3558.4834,-5630.6924,0.6185599,0.45240614,-1.1409607,-0.241882324,33.72328,34.67025757,-0.001550855,-0.011549524,-0.01285552,-0.017830793,0.5,542.9558096
Dec-99,1999,12,-64.461,85.75,-64.439,85.7,summer,weaning,1990,East Indian,Antarctic,0,89.94213867,94.86642298,35.22914814,3509.6929,-5509.385,0.5965725,0.45137098,-1.1558838,-0.241333008,33.72804,34.67036057,0.010294783,-0.008614271,-0.001153218,-0.016534923,0.5,538.6238851
Dec-99,1999,12,-64.461,85.95,-64.439,85.9,summer,weaning,1990,East Indian,Antarctic,0,89.95186615,91.31213067,40.36168051,3468.3,-5238.1743,0.5781877,0.4578272,-1.189331,-0.24118042,33.74118,34.67037964,0.01849968,-0.002624653,0.008148872,-0.015016264,0.511904762,534.4558265
Dec-99,1999,12,-64.461,86.05,-64.439,86,summer,weaning,1990,Central Indian,Antarctic,0,89.95606995,89.87734191,42.33116535,3434.7666,-5076.9565,0.57260245,0.4634902,-1.2095947,-0.241333008,33.75558,34.67039871,0.018058801,-0.009663961,0.009068769,-0.015040311,0.5,532.4344682
Nov-96,1996,11,-64.461,86.05,-64.439,86,autumn,weaning,1990,Central Indian,Antarctic,0,89.95606995,89.87734191,42.33116535,3434.7666,-761.53534,1.5696425,0.89491343,-1.7532349,-0.238525391,34.17073,34.66848755,-0.020926483,-0.007740404,-0.046465524,-0.010132158,0.44047619,587.8804332
Dec-99,1999,12,-64.461,86.15,-64.439,86.1,summer,weaning,1990,Central Indian,Antarctic,0,89.94106293,88.68615517,44.73612929,3386.75,-4974.183,0.5684103,0.46990585,-1.2230225,-0.240905762,33.77487,34.67045975,0.014002772,-0.009587947,0.008382543,-0.014705077,0.488095238,530.4555371
Dec-97,1997,12,-64.461,86.15,-64.439,86.1,summer,weaning,1990,Central Indian,Antarctic,0,89.94106293,88.68615517,44.73612929,3386.75,-5013.3843,0.5647943,0.53455,-1.2130432,-0.244232178,33.677338,34.66925812,0.020159354,-0.010743438,-0.017309021,-0.014423741,0.464285714,294.9394305
Dec-99,1999,12,-64.461,86.35,-64.439,86.3,summer,weaning,1990,Central Indian,Subantarctic,0,89.89133453,87.07255367,42.33116535,3450.2166,-4763.163,0.565399,0.48456654,-1.2502747,-0.239196777,33.807007,34.67062378,0.007774417,0.004611319,0.005127807,-0.009438868,0.488095238,526.6268786
Dec-99,1999,12,-64.461,86.35,-64.439,86.3,summer,weaning,1990,East Indian,Antarctic,0,89.89133453,87.07255367,42.33116535,3450.2166,-4763.163,0.565399,0.48456654,-1.2502747,-0.239196777,33.807007,34.67062378,0.007774417,0.004611319,0.005127807,-0.009438868,0.488095238,526.6268786
Dec-99,1999,12,-64.461,86.55,-64.439,86.5,summer,weaning,1990,East Indian,Antarctic,0,89.88374329,86.52799809,38.89389086,3538.6167,-4535.35,0.57103336,0.4975227,-1.27948,-0.237640381,33.838394,34.67087555,0.005152363,0.008025807,0.006875692,0.000330606,0.5,522.9736575
Nov-84,1984,11,-64.461,86.65,-64.439,86.6,autumn,weaning,1980,Central Indian,Antarctic,0,89.71874237,86.52799809,37.98600173,3549.7666,-523.7334,1.5349084,0.8974256,-1.7892761,-0.298797607,34.306255,34.66252899,-0.019920276,0.00647203,-0.02960069,0.002468694,0.511904762,696.484108
Dec-99,1999,12,-64.461,86.75,-64.439,86.7,summer,weaning,1990,Central Indian,Antarctic,0,89.10301971,86.52799809,37.6785107,3548.85,-4470.2354,0.5755504,0.5030447,-1.2872314,-0.240234375,33.83623,34.67044067,0.0038426,0.003062801,0.006519219,0.00063018,0.511904762,519.4996104
Nov-98,1998,11,-64.461,87.05,-64.439,87,autumn,weaning,1990,Central Indian,Antarctic,0,89.90615082,86.52799809,35.34318024,3472.0579,-886.15173,1.3880241,0.89032155,-1.7388,-0.233306885,34.18212,34.67016602,-0.048881024,-0.026078176,-0.033870272,-0.010697947,0.5,461.4771702
Dec-99,1999,12,-64.461,87.05,-64.439,87,summer,weaning,1990,East Indian,Antarctic,0,89.90615082,86.52799809,35.34318024,3472.0579,-4452.958,0.572465,0.49785793,-1.2901611,-0.234344482,33.85217,34.67113876,0.010580702,-0.016462775,0.010401391,-0.005285397,0.5,514.2185172
Dec-97,1997,12,-64.461,87.05,-64.439,87,summer,weaning,1990,Central Indian,Antarctic,0,89.90615082,86.52799809,35.34318024,3472.0579,-5564.3853,0.5242952,0.4969201,-1.1467896,-0.240600586,33.682846,34.66957855,-0.003071463,-0.014426279,-0.028128901,-0.006812154,0.464285714,276.4893655
Dec-97,1997,12,-64.461,87.35,-64.439,87.3,summer,weaning,1990,Central Indian,Antarctic,0,89.93465424,87.07255367,28.49937418,3357.75,-5948.791,0.51220936,0.47986305,-1.0980225,-0.237121582,33.64012,34.6699791,-0.014867147,-0.004355253,-0.027142206,-0.017539371,0.464285714,271.7150302
Dec-99,1999,12,-64.461,87.35,-64.439,87.3,summer,weaning,1990,East Indian,Antarctic,0,89.93465424,87.07255367,28.49937418,3357.75,-4410.3267,0.5707375,0.5006142,-1.2968445,-0.229278564,33.88059,34.67163086,0.020054221,-0.003349983,0.011108939,-0.013105281,0.5,509.3084695
Nov-87,1987,11,-64.461,87.35,-64.439,87.3,autumn,weaning,1980,Central Indian,Antarctic,0,89.93465424,87.07255367,28.49937418,3357.75,-812.53796,1.0725986,0.86851513,-1.753479,-0.289794922,34.289654,34.66611862,0.003804224,-0.00360787,-0.02392319,-0.012225396,0.488095238,577.8040771
