event_date,date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,freez_pot_Wm2,SIT_m,SIC,SST_degC,bottom_temp_degC,SSS_PSU,bottom_sal_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,dist_ice_edge_km,lt_pack_ice
1985-01-14T03:30:00Z,1985-01,1985,1,-68.099,72.95,-68.12,73.0,summer,moulting,1980,Central Indian,Antarctic,1,89.8487777709961,382.9354954188115,35.8807432043823,678.0,-16146.276,0.4760676,0.2549865,0.19506836,-1.866973876953125,32.569817,34.58272933959961,-0.03668523,-0.014325655065476894,-0.061613582,-0.0036688302643597126,78.0262743063946,0.6190476190476191
1998-11-29T00:00:00Z,1998-11,1998,11,-68.099,75.85,-68.078,75.8,autumn,weaning,1990,Central Indian,Antarctic,1,89.71014404296875,380.24903388158,35.880743203928084,481.1499938964844,-66.284256,0.47497824,0.948992,-1.8562317,-1.863739013671875,34.523834,34.54397201538086,-0.061824057,0.02422984316945076,-0.073970795,-0.02286754734814167,895.3418168859342,0.6547619047619048
2013-02-02T00:00:00Z,2013-02,2013,2,-68.057,-178.65,-68.078,-178.7,summer,moulting,2010,West Pacific,Antarctic,1,89.44799041748047,205.4270921712977,479.0988944991681,3199.14990234375,-3574.5586,0.26410258,0.17828098,-1.3942261,0.225677490234375,33.17622,34.69017028808594,0.02787288,0.002010693773627281,0.01495075,-0.002594423945993185,46.96801911851537,0.5952380952380952
2002-08-17T00:00:00Z,2002-08,2002,8,-68.057,-74.65,-68.036,-74.6,autumn,in-between,2000,East Pacific,Antarctic,1,89.99494171142578,167.0640456243963,2.1103316431459223,562.7166748046875,-137.18713,0.63496387,0.9813277,-1.8188477,1.170928955078125,33.990307,34.719520568847656,0.026151072,0.004324795212596655,0.07459171,0.021385328844189644,515.8644142915604,0.39285714285714285
2001-08-05T00:00:00Z,2001-08,2001,8,-68.057,-70.35,-68.078,-70.4,autumn,in-between,2000,East Pacific,Antarctic,1,89.89134216308594,294.3923433518023,45.73690313983255,825.5166625976562,-36.9331,1.1023797,0.98928785,-1.8272705,-1.341094970703125,33.92774,34.642391204833984,-0.0110242525,0.003910807892680168,-0.009428428,-0.00039551479858346283,460.8392511029999,0.42857142857142855
2001-08-06T00:00:00Z,2001-08,2001,8,-68.057,-70.15,-68.078,-70.2,autumn,in-between,2000,East Pacific,Antarctic,1,89.936279296875,299.83381611017603,37.44093083032616,722.8499755859375,-43.050697,1.0902817,0.99149734,-1.8254089,-1.247222900390625,33.908558,34.6434440612793,-0.014442428,-0.0012033862294629216,-0.014991104,-0.003346189623698592,463.3762168438134,0.4523809523809524
2001-08-09T00:00:00Z,2001-08,2001,8,-68.057,-70.05,-68.036,-70.1,autumn,in-between,2000,East Pacific,Antarctic,1,89.85740661621094,302.61089476394983,33.294927947874285,722.8499755859375,-54.270863,1.0894506,0.9925035,-1.8241882,-1.1724853515625,33.90909,34.64606475830078,-0.012332258,-0.0004886724636889994,-0.019426815,0.0006643918459303677,464.70470445998325,0.4523809523809524
2006-01-30T13:00:00Z,2006-01,2006,1,-68.057,40.35,-68.078,40.4,summer,moulting,2000,Central Indian,Antarctic,1,89.99211120605469,198.1699753793739,38.47965221943844,919.3833618164062,-35167.715,0.0025914689,0.0016397915,2.4236145,-0.570037841796875,33.879898,34.60805130004883,-0.022139486,-0.0029600216075778008,-0.033760387,-0.028500130400061607,61.25352774932892,0.5595238095238095
2006-01-30T13:00:00Z,2006-01,2006,1,-68.057,40.55,-68.036,40.5,summer,moulting,2000,Central Indian,Antarctic,1,89.99431610107422,201.683520686678,45.15045977068288,1163.6500244140625,-35465.066,0.0022900337,0.0014347595,2.4544983,-0.66180419921875,33.944977,34.60478973388672,-0.030182237,-0.002651510527357459,-0.012341868,0.00010595014464342967,57.25643406325841,0.5476190476190477
2008-12-26T00:00:00Z,2008-12,2008,12,-68.014,-6.35,-67.993,-6.4,summer,weaning,2000,Atlantic,Antarctic,1,89.41146850585938,54.29274543517064,78.33897784666523,4705.966796875,-3369.7524,1.0088902,0.6289178,-1.4364624,-0.645660400390625,34.13759,34.626895904541016,-0.009377778,0.007758339401334524,-0.008024978,0.015515648759901524,968.5201857337129,0.5952380952380952
1985-01-14T04:00:00Z,1985-01,1985,1,-68.014,72.95,-68.036,73.0,summer,moulting,1980,Central Indian,Antarctic,1,89.78601837158203,373.7102197653657,33.573630111349225,648.1333618164062,-14627.44,0.47093502,0.25037348,0.015014648,-1.864959716796875,32.503967,34.56010437011719,-0.039351925,-0.003380395006388426,-0.061896913,-0.001829346176236868,70.33806082344805,0.6309523809523809
1985-01-12T03:10:00Z,1985-01,1985,1,-68.014,73.05,-67.993,73.0,summer,moulting,1980,Central Indian,Antarctic,1,89.5775375366211,372.9417502512418,29.44227707922509,647.9666748046875,-14077.149,0.50754434,0.27059823,-0.04937744,-1.86407470703125,32.463326,34.55210876464844,-0.040609095,-0.0026754718273878098,-0.060066316,0.0005357425543479621,72.93355310515001,0.6190476190476191
2006-01-30T13:00:00Z,2006-01,2006,1,-67.972,40.75,-67.951,40.8,summer,moulting,2000,Central Indian,Antarctic,1,89.98863983154297,197.28770597325524,48.59677580475525,1646.8873291015625,-32915.625,0.0039621447,0.002515846,2.1488037,-0.803375244140625,33.86841,34.598819732666016,-0.0499698,-0.018541835248470306,-0.046687935,-0.030017726123332977,63.2440579560845,0.5476190476190477
2006-01-30T13:00:00Z,2006-01,2006,1,-67.972,40.75,-67.951,40.7,summer,moulting,2000,Central Indian,Antarctic,1,89.98863983154297,197.28770597325524,48.59677580475525,1646.8873291015625,-32915.625,0.0039621447,0.002515846,2.1488037,-0.803375244140625,33.86841,34.598819732666016,-0.038328324,-0.012842861004173756,-0.044510182,-0.03209340199828148,63.2440579560845,0.5476190476190477
2006-01-30T13:00:00Z,2006-01,2006,1,-67.93,40.85,-67.909,40.9,summer,moulting,2000,Central Indian,Antarctic,1,89.98759460449219,195.37576831413136,51.4184881176475,1646.8873291015625,-31835.021,0.006389042,0.003975126,2.0198975,-0.78106689453125,33.837418,34.599586486816406,-0.052404247,-0.025339478626847267,-0.048295066,-0.032001011073589325,65.34060949741236,0.5476190476190477
1985-01-14T06:00:00Z,1985-01,1985,1,-67.93,72.95,-67.951,73.0,summer,moulting,1980,Central Indian,Antarctic,1,89.78211212158203,364.4935325627899,33.42468875853194,622.683349609375,-13610.97,0.47779405,0.25440723,-0.10891724,-1.86334228515625,32.52417,34.546470642089844,-0.041666616,-0.009344545193016529,-0.061498914,-0.00011915527284145355,63.11309754567667,0.6309523809523809
2008-12-26T00:00:00Z,2008-12,2008,12,-67.888,8.65,-67.867,8.7,summer,weaning,2000,Atlantic,Antarctic,1,89.91046905517578,4.614382256245429,35.848607322311175,3964.9833984375,-5828.13,0.7017988,0.5278321,-1.1218872,-0.59417724609375,33.810925,34.62906265258789,-0.046136037,-0.0060591199435293674,-0.04078645,-0.004274522885680199,1074.4494095294324,0.5714285714285714
2006-01-29T13:00:00Z,2006-01,2006,1,-67.888,39.95,-67.867,40.0,summer,moulting,2000,Central Indian,Antarctic,1,89.98441314697266,174.44101804274806,14.035890471841284,2450.966552734375,-32849.246,0.0018598802,0.0012413036,2.1412964,-0.7042236328125,33.835056,34.60746383666992,-0.06590196,-0.028504930436611176,-0.061892524,-0.05309971049427986,86.12465734923121,0.5833333333333334
2006-01-30T13:00:00Z,2006-01,2006,1,-67.888,40.95,-67.909,41.0,summer,moulting,2000,Central Indian,Antarctic,1,89.9888687133789,193.66287834368524,54.83408500584868,1544.6500244140625,-31777.693,0.007780989,0.0048454003,2.014923,-0.76898193359375,33.805702,34.60042953491211,-0.04882551,-0.04749831184744835,-0.052329704,-0.03539333865046501,67.5629623747343,0.5476190476190477
1985-01-14T06:20:00Z,1985-01,1985,1,-67.888,72.95,-67.909,73.0,summer,moulting,1980,Central Indian,Antarctic,1,89.6172103881836,359.88861585686067,33.49995393608828,615.8333129882812,-13424.1,0.47058588,0.25133687,-0.1321106,-1.863311767578125,32.53539,34.5460319519043,-0.042460427,-0.015566430985927582,-0.06561485,5.777316346211592e-06,59.72731438545784,0.6428571428571429
2008-12-26T00:00:00Z,2008-12,2008,12,-67.845,8.35,-67.824,8.4,summer,weaning,2000,Atlantic,Antarctic,1,89.7450180053711,10.208729627555115,36.68682248440877,4080.630615234375,-5549.0605,0.70995796,0.54244304,-1.1532288,-0.613189697265625,33.767143,34.62843704223633,-0.03339876,-0.004880248568952084,-0.03631379,-0.0034482062328606844,1064.621178846072,0.5714285714285714
