date_time,latitude,longitude,number_individuals,year,month,decade,scientific_name
2001-05-24T00:00:00Z,-69.418,-71.94,1,2001,5,2000,Lobodon carcinophaga
2002-08-26T00:00:00Z,-65.314,-66.961,1,2002,8,2000,Lobodon carcinophaga
2002-08-26T00:00:00Z,-65.316,-66.966,1,2002,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.402,-71.991,1,2001,5,2000,Lobodon carcinophaga
2002-08-26T00:00:00Z,-65.317,-66.934,1,2002,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.417,-71.988,1,2001,5,2000,Lobodon carcinophaga
2002-08-26T00:00:00Z,-65.314,-66.955,1,2002,8,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.325,-67.035,1,2002,8,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.281,-67.015,1,2002,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.561,-71.748,1,2001,5,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.318,-67,1,2002,8,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.318,-67.021,1,2002,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.622,-71.816,1,2001,5,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.295,-67.014,1,2002,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.601,-71.687,1,2001,5,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.587,-71.712,1,2001,5,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.305,-67.028,1,2002,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.623,-71.767,1,2001,5,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.316,-67.011,1,2002,8,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.413,-70.017,1,2001,10,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.585,-70.447,1,2001,10,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.639,-70.484,1,2001,10,2000,Lobodon carcinophaga
2001-11-28T00:00:00Z,-67.592,-83.31,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.7,-67.828,1,2001,8,2000,Lobodon carcinophaga
2001-11-28T00:00:00Z,-67.601,-83.365,1,2001,11,2000,Lobodon carcinophaga
2001-11-28T00:00:00Z,-67.451,-83.178,1,2001,11,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.693,-70.442,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.615,-83.227,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.549,-67.472,1,2001,8,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.657,-70.528,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.608,-83.21,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.016,-67.32,1,2001,8,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.691,-70.554,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.601,-83.223,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.534,-67.338,1,2001,8,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.619,-83.24,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.56,-67.433,1,2001,8,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.402,-70.316,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.561,-83.113,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.541,-67.508,1,2001,8,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.641,-70.523,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.592,-83.221,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.491,-67.799,1,2001,8,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.676,-70.123,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.591,-83.283,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.542,-67.446,1,2001,8,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.674,-70.623,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.595,-83.294,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.539,-67.243,1,2001,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.405,-71.631,1,2001,5,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.549,-71.683,1,2001,5,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.465,-71.703,1,2001,5,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.471,-71.665,1,2001,5,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.577,-67.485,1,2001,8,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.322,-66.988,1,2002,8,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.32,-66.991,1,2002,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.532,-71.654,1,2001,5,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.321,-67.01,1,2002,8,2000,Lobodon carcinophaga
2001-05-24T00:00:00Z,-69.498,-71.792,1,2001,5,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.313,-67.022,1,2002,8,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.331,-66.874,1,2002,8,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.576,-67.984,1,2002,4,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.323,-66.984,1,2002,8,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.61,-66.873,1,2002,4,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.301,-67.077,1,2002,8,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.637,-66.785,1,2002,4,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.285,-66.855,1,2002,8,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.656,-66.794,1,2002,4,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.33,-66.981,1,2002,8,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.567,-66.683,1,2002,4,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.318,-67.002,1,2002,8,2000,Lobodon carcinophaga
2001-05-22T00:00:00Z,-69.242,-72.378,1,2001,5,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.579,-66.856,1,2002,4,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.322,-66.993,1,2002,8,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.598,-66.877,1,2002,4,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.33,-66.974,1,2002,8,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.597,-66.858,1,2002,4,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.698,-70.591,1,2001,10,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.707,-70.607,1,2001,10,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.858,-70.813,1,2001,10,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.603,-66.674,1,2002,4,2000,Lobodon carcinophaga
2001-10-07T00:00:00Z,-67.785,-70.754,1,2001,10,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.577,-67.313,1,2001,8,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.386,-68.615,1,2001,8,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.62,-83.157,1,2001,11,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.625,-83.223,1,2001,11,2000,Lobodon carcinophaga
2001-10-08T00:00:00Z,-68.207,-71.123,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.648,-83.133,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.495,-67.594,1,2001,8,2000,Lobodon carcinophaga
2001-10-08T00:00:00Z,-68.009,-70.414,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.658,-83.105,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.555,-67.302,1,2001,8,2000,Lobodon carcinophaga
2001-09-22T00:00:00Z,-66.282,-68.136,1,2001,9,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.638,-83.206,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.556,-67.43,1,2001,8,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.652,-83.154,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.55,-67.676,1,2001,8,2000,Lobodon carcinophaga
2001-10-08T00:00:00Z,-68.065,-71.248,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.634,-83.168,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.331,-68.777,1,2001,8,2000,Lobodon carcinophaga
2001-10-08T00:00:00Z,-67.834,-70.888,1,2001,10,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.571,-67.407,1,2001,8,2000,Lobodon carcinophaga
2001-10-08T00:00:00Z,-68.126,-71.064,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.64,-83.053,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.551,-67.517,1,2001,8,2000,Lobodon carcinophaga
2001-10-08T00:00:00Z,-68.05,-71.216,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.645,-83.385,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.565,-67.366,1,2001,8,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.412,-67.788,1,2001,8,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.582,-67.332,1,2001,8,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.63,-83.157,1,2001,11,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.579,-67.283,1,2001,8,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.496,-67.613,1,2001,8,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.319,-66.999,1,2002,8,2000,Lobodon carcinophaga
2001-09-06T00:00:00Z,-66.484,-67.278,1,2001,9,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.318,-67.025,1,2002,8,2000,Lobodon carcinophaga
2001-09-08T00:00:00Z,-66.45,-67.247,1,2001,9,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.65,-66.854,1,2002,4,2000,Lobodon carcinophaga
2001-09-04T00:00:00Z,-66.544,-67.418,1,2001,9,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.317,-67.005,1,2002,8,2000,Lobodon carcinophaga
2001-09-05T00:00:00Z,-66.297,-68.343,1,2001,9,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.317,-67.225,1,2002,8,2000,Lobodon carcinophaga
2002-05-23T00:00:00Z,-68.393,-71.925,1,2002,5,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.492,-66.285,1,2002,4,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.316,-67.234,1,2002,8,2000,Lobodon carcinophaga
2002-05-23T00:00:00Z,-68.403,-72.09,1,2002,5,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.501,-66.544,1,2002,4,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.32,-67.056,1,2002,8,2000,Lobodon carcinophaga
2002-05-23T00:00:00Z,-68.386,-72.11,1,2002,5,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.577,-66.822,1,2002,4,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.31,-67.209,1,2002,8,2000,Lobodon carcinophaga
2002-05-23T00:00:00Z,-68.366,-72.175,1,2002,5,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.51,-66.857,1,2002,4,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.324,-67.206,1,2002,8,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.243,-72.483,1,2001,5,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.392,-66.268,1,2002,4,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.324,-67.222,1,2002,8,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.239,-72.487,1,2001,5,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.327,-67.225,1,2002,8,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.508,-66.439,1,2002,4,2000,Lobodon carcinophaga
2002-04-20T00:00:00Z,-66.554,-66.634,1,2002,4,2000,Lobodon carcinophaga
2002-05-23T00:00:00Z,-68.42,-71.87,1,2002,5,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.242,-72.489,1,2001,5,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.326,-67.215,1,2002,8,2000,Lobodon carcinophaga
2002-05-23T00:00:00Z,-68.419,-71.876,1,2002,5,2000,Lobodon carcinophaga
2001-10-08T00:00:00Z,-68.269,-71.366,1,2001,10,2000,Lobodon carcinophaga
2001-10-09T00:00:00Z,-68.273,-71.92,1,2001,10,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.492,-66.581,1,2002,4,2000,Lobodon carcinophaga
2002-05-23T00:00:00Z,-68.396,-71.894,1,2002,5,2000,Lobodon carcinophaga
2002-08-28T00:00:00Z,-65.309,-67.179,1,2002,8,2000,Lobodon carcinophaga
2001-10-09T00:00:00Z,-68.927,-73.065,1,2001,10,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.841,-67.318,1,2001,8,2000,Lobodon carcinophaga
2001-10-09T00:00:00Z,-68.458,-73,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.661,-83.093,1,2001,11,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-66.536,-67.367,1,2001,8,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-67.104,-70.082,1,2001,8,2000,Lobodon carcinophaga
2001-10-08T00:00:00Z,-68.326,-71.464,1,2001,10,2000,Lobodon carcinophaga
2001-10-09T00:00:00Z,-68.456,-72.771,1,2001,10,2000,Lobodon carcinophaga
2001-07-30T00:00:00Z,-67.288,-69.47,1,2001,7,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.54,-67.4,1,2001,8,2000,Lobodon carcinophaga
2001-07-30T00:00:00Z,-67.293,-69.418,1,2001,7,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.548,-67.435,1,2001,8,2000,Lobodon carcinophaga
2001-07-30T00:00:00Z,-67.26,-69.46,1,2001,7,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.53,-67.433,1,2001,8,2000,Lobodon carcinophaga
2001-07-30T00:00:00Z,-67.268,-69.472,1,2001,7,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.549,-67.425,1,2001,8,2000,Lobodon carcinophaga
2001-10-09T00:00:00Z,-68.389,-73.005,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.628,-82.91,1,2001,11,2000,Lobodon carcinophaga
2001-10-09T00:00:00Z,-68.498,-72.892,1,2001,10,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.138,-67.024,1,2001,8,2000,Lobodon carcinophaga
2001-10-09T00:00:00Z,-68.51,-72.659,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.629,-83.005,1,2001,11,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.545,-67.432,1,2001,8,2000,Lobodon carcinophaga
2001-10-09T00:00:00Z,-68.478,-72.902,1,2001,10,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.636,-83.052,1,2001,11,2000,Lobodon carcinophaga
2001-08-30T00:00:00Z,-66.551,-67.439,1,2001,8,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.242,-72.426,1,2001,5,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.677,-83,1,2001,11,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.29,-72.468,1,2001,5,2000,Lobodon carcinophaga
2001-11-29T00:00:00Z,-67.656,-83.148,1,2001,11,2000,Lobodon carcinophaga
2001-05-22T00:00:00Z,-69.252,-72.351,1,2001,5,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.244,-72.439,1,2001,5,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.302,-67.138,1,2002,8,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.262,-72.465,1,2001,5,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.561,-66.926,1,2002,4,2000,Lobodon carcinophaga
2002-08-27T00:00:00Z,-65.298,-67.159,1,2002,8,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.257,-72.475,1,2001,5,2000,Lobodon carcinophaga
2002-04-19T00:00:00Z,-66.511,-66.782,1,2002,4,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.255,-72.462,1,2001,5,2000,Lobodon carcinophaga
2001-05-23T00:00:00Z,-69.251,-72.422,1,2001,5,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.552,-67.075,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.685,-67.082,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.573,-67.091,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.682,-67.081,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.573,-67.106,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.68,-67.085,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.562,-67.093,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.686,-67.078,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.553,-67.09,1,2001,9,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.548,-67.083,1,2001,9,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-66.704,-67.144,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-66.695,-66.986,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.555,-67.105,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.691,-67.081,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.559,-67.071,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.676,-67.054,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.556,-67.081,1,2001,9,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-66.685,-67.158,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.554,-67.099,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.694,-67.056,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.549,-67.079,1,2001,9,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.265,-81.508,1,2001,11,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.676,-67.167,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.556,-67.069,1,2001,9,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.266,-81.467,1,2001,11,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.544,-67.171,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.675,-66.938,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.656,-67.225,1,2001,9,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.267,-81.491,1,2001,11,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.628,-67.121,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.551,-67.115,1,2001,9,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.552,-67.094,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.667,-67.105,1,2001,8,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.681,-67.083,1,2001,8,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.683,-67.087,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.569,-67.133,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.703,-67.075,1,2001,8,2000,Lobodon carcinophaga
2001-09-26T00:00:00Z,-66.552,-67.064,1,2001,9,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.685,-67.08,1,2001,8,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-67.184,-65.193,1,2001,8,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.669,-67.425,1,2001,9,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.565,-67.124,1,2001,9,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.329,-81.429,1,2001,11,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-66.702,-67.069,1,2001,8,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.276,-81.577,1,2001,11,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.282,-81.521,1,2001,11,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.323,-81.622,1,2001,11,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.242,-81.536,1,2001,11,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.263,-81.524,1,2001,11,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.262,-81.535,1,2001,11,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.463,-67.141,1,2001,9,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.312,-81.525,1,2001,11,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.551,-67.125,1,2001,9,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.307,-81.437,1,2001,11,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.473,-67.162,1,2001,9,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.423,-83.703,1,2001,11,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.536,-67.126,1,2001,9,2000,Lobodon carcinophaga
2001-11-23T00:00:00Z,-68.321,-81.561,1,2001,11,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.549,-67.035,1,2001,9,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.536,-67.088,1,2001,9,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.557,-67.101,1,2001,9,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.543,-67.078,1,2001,9,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.583,-67.018,1,2001,9,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.556,-67.129,1,2001,9,2000,Lobodon carcinophaga
2002-08-19T00:00:00Z,-65.298,-66.827,1,2002,8,2000,Lobodon carcinophaga
2002-08-19T00:00:00Z,-65.295,-66.824,1,2002,8,2000,Lobodon carcinophaga
2002-08-19T00:00:00Z,-65.314,-66.726,1,2002,8,2000,Lobodon carcinophaga
2002-08-19T00:00:00Z,-65.289,-66.817,1,2002,8,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.204,-81.462,1,2001,11,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.199,-81.462,1,2001,11,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.21,-81.517,1,2001,11,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.209,-81.517,1,2001,11,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.27,-81.517,1,2001,11,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.264,-81.5,1,2001,11,2000,Lobodon carcinophaga
2001-09-28T00:00:00Z,-66.574,-67.349,1,2001,9,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.196,-81.41,1,2001,11,2000,Lobodon carcinophaga
2001-09-28T00:00:00Z,-66.546,-67.37,1,2001,9,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.216,-81.428,1,2001,11,2000,Lobodon carcinophaga
2001-09-28T00:00:00Z,-66.545,-67.354,1,2001,9,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.196,-81.424,1,2001,11,2000,Lobodon carcinophaga
2001-09-28T00:00:00Z,-66.522,-67.35,1,2001,9,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.194,-81.407,1,2001,11,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.566,-67.159,1,2001,9,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.562,-67.207,1,2001,9,2000,Lobodon carcinophaga
2001-11-24T00:00:00Z,-68.198,-81.411,1,2001,11,2000,Lobodon carcinophaga
2001-09-27T00:00:00Z,-66.645,-67.437,1,2001,9,2000,Lobodon carcinophaga
2001-09-28T00:00:00Z,-66.541,-67.172,1,2001,9,2000,Lobodon carcinophaga
2001-09-28T00:00:00Z,-66.506,-67.512,1,2001,9,2000,Lobodon carcinophaga
2001-09-28T00:00:00Z,-66.489,-67.728,1,2001,9,2000,Lobodon carcinophaga
2002-05-21T00:00:00Z,-68.612,-71.632,1,2002,5,2000,Lobodon carcinophaga
2002-05-21T00:00:00Z,-68.591,-71.514,1,2002,5,2000,Lobodon carcinophaga
2002-05-21T00:00:00Z,-68.548,-71.869,1,2002,5,2000,Lobodon carcinophaga
2002-05-20T00:00:00Z,-68.618,-71.575,1,2002,5,2000,Lobodon carcinophaga
2002-05-20T00:00:00Z,-68.618,-71.561,1,2002,5,2000,Lobodon carcinophaga
2002-05-20T00:00:00Z,-68.619,-71.564,1,2002,5,2000,Lobodon carcinophaga
2002-05-21T00:00:00Z,-68.633,-71.859,1,2002,5,2000,Lobodon carcinophaga
2002-05-20T00:00:00Z,-68.648,-71.443,1,2002,5,2000,Lobodon carcinophaga
2002-05-20T00:00:00Z,-68.614,-71.638,1,2002,5,2000,Lobodon carcinophaga
2002-05-20T00:00:00Z,-68.604,-71.496,1,2002,5,2000,Lobodon carcinophaga
2002-04-18T00:00:00Z,-66.618,-66.897,1,2002,4,2000,Lobodon carcinophaga
2002-04-18T00:00:00Z,-66.622,-66.96,1,2002,4,2000,Lobodon carcinophaga
2002-04-18T00:00:00Z,-66.619,-66.95,1,2002,4,2000,Lobodon carcinophaga
2002-04-18T00:00:00Z,-66.62,-66.947,1,2002,4,2000,Lobodon carcinophaga
2002-04-18T00:00:00Z,-66.605,-66.874,1,2002,4,2000,Lobodon carcinophaga
2002-04-18T00:00:00Z,-66.621,-66.926,1,2002,4,2000,Lobodon carcinophaga
2002-04-18T00:00:00Z,-66.635,-67.016,1,2002,4,2000,Lobodon carcinophaga
2002-04-18T00:00:00Z,-66.638,-67.032,1,2002,4,2000,Lobodon carcinophaga
