date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,SIT_m,SST_degC,bottom_temp_degC,SSS_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,lt_pack_ice,dist_ice_edge_km
Dec-99,1999,12,-64.547,101.75,-64.568,101.7,summer,weaning,1990,East Indian,Antarctic,0,89.97657013,250.1495965,119.411686,1340.7167,0.47957316,-1.2070618,-0.735565186,34.082233,-0.001557359,0.025074948,0.018258708,-0.023558695,0.595238095,301.4168228
Dec-99,1999,12,-64.547,101.85,-64.568,101.8,summer,weaning,1990,Central Indian,Antarctic,0,89.97387695,248.6199378,118.7143451,1374.4166,0.42790094,-1.148407,-0.76864624,34.081604,0.002274657,0.021316059,0.004593675,-0.028236998,0.595238095,300.4597807
Dec-99,1999,12,-64.547,101.95,-64.568,101.9,summer,weaning,1990,Central Indian,Antarctic,0,89.97358704,247.1803796,118.2137248,1380.2333,0.38665903,-1.1025696,-0.723937988,34.084,0.005191312,0.005494059,-0.00312298,-0.030891012,0.595238095,299.5832817
Nov-94,1994,11,-64.547,101.95,-64.568,101.9,autumn,weaning,1990,Central Indian,Antarctic,0,89.97358704,247.1803796,118.2137248,1380.2333,0.64153075,-1.8108215,-0.342498779,34.384544,-0.012626461,-0.003342245,-0.05510763,0.009998853,0.535714286,286.4847709
Dec-99,1999,12,-64.547,102.05,-64.568,102,summer,weaning,1990,Central Indian,Antarctic,0,89.97344971,245.8325081,117.9123319,1391.3488,0.35047373,-1.0791016,-0.569763184,34.094284,0.002274206,0.007605581,-0.001941256,-0.028439648,0.595238095,298.7880368
Dec-99,1999,12,-64.547,102.35,-64.568,102.3,summer,weaning,1990,East Indian,Antarctic,0,89.97272491,242.3538244,117.8116961,1541.7136,0.24435875,-0.9862366,-0.556213379,34.129154,-0.00170745,0.004500181,0.010908622,-0.004218817,0.595238095,296.8960408
Dec-97,1997,12,-64.547,102.35,-64.568,102.3,summer,weaning,1990,Central Indian,Antarctic,0,89.97272491,242.3538244,117.8116961,1541.7136,0.21442382,-0.46899414,-0.22454834,33.7551,-0.03929319,0.004269477,-0.06588069,-0.002173463,0.583333333,142.267055
05-Dec,2005,12,-64.547,102.35,-64.568,102.3,summer,weaning,2000,Central Indian,Antarctic,0,89.97272491,242.3538244,117.8116961,1541.7136,0.68792164,-1.013092,-0.127929688,33.667965,-0.028713604,0.010320734,-0.14169374,-0.011825874,0.547619048,195.7265245
Dec-99,1999,12,-64.547,102.45,-64.568,102.4,summer,weaning,1990,Central Indian,Subantarctic,0,89.96776581,241.3871059,117.8116961,1720.0834,0.21624166,-0.9476013,-0.539154053,34.15357,0.004025729,0.016624976,0.00300084,-0.002351216,0.595238095,296.431711
Dec-99,1999,12,-64.547,102.45,-64.568,102.4,summer,weaning,1990,Central Indian,Antarctic,0,89.96776581,241.3871059,117.8116961,1720.0834,0.21624166,-0.9476013,-0.539154053,34.15357,0.004025729,0.016624976,0.00300084,-0.002351216,0.595238095,296.431711
Dec-99,1999,12,-64.547,102.75,-64.568,102.7,summer,weaning,1990,East Indian,Antarctic,0,89.97743225,239.0818878,114.9643657,1575.5,0.15605208,-0.92285156,-0.49130249,34.224075,-0.002932532,-0.009385011,-0.014744449,-0.022008928,0.595238095,295.5432315
Nov-87,1987,11,-64.547,102.95,-64.568,102.9,autumn,weaning,1980,Central Indian,Antarctic,0,89.95594025,238.0501673,109.9363932,1646.8873,1.2862397,-1.8255005,-0.215118408,34.389946,-0.001574858,0.005468677,-0.15374623,-0.003851698,0.583333333,577.701265
Dec-99,1999,12,-64.547,102.95,-64.568,102.9,summer,weaning,1990,Central Indian,Antarctic,0,89.95594025,238.0501673,109.9363932,1646.8873,0.12941487,-0.9277649,-0.202667236,34.237564,-0.011423836,0.005332571,-0.017653486,-0.009549451,0.595238095,295.3736935
Dec-97,1997,12,-64.547,103.15,-64.568,103.1,summer,weaning,1990,Central Indian,Antarctic,0,89.97483063,237.4289791,105.5635566,1674.6143,0.20241304,-0.42218018,-0.135467529,33.841816,-0.05986881,-0.0061475,-0.083101235,0.003353031,0.583333333,130.1556423
Nov-87,1987,11,-64.547,103.35,-64.568,103.3,autumn,weaning,1980,Central Indian,Antarctic,0,89.97021484,237.2215542,101.6447896,1302.2667,1.2688602,-1.8225708,-0.222595215,34.378002,-0.004159828,-0.007398582,-0.14441007,-0.005961856,0.583333333,570.7233568
Dec-99,1999,12,-64.547,103.35,-64.568,103.3,summer,weaning,1990,East Indian,Antarctic,0,89.97021484,237.2215542,101.6447896,1302.2667,0.10268375,-0.9028015,-0.182952881,34.260864,-0.012412946,0.00742719,-0.01909448,0.001361705,0.595238095,295.5432315
Dec-99,1999,12,-64.547,103.45,-64.568,103.4,summer,weaning,1990,East Indian,Antarctic,0,89.96466064,237.2215542,98.72062891,1205.2,0.098398395,-0.868103,-0.181762695,34.259007,-0.010747356,0.003377033,-0.016298812,6.17e-5,0.595238095,295.755017
Nov-87,1987,11,-64.547,103.75,-64.568,103.7,autumn,weaning,1980,Central Indian,Antarctic,0,89.97119904,234.0389623,90.93550531,1128.4,1.229932,-1.8269653,-0.258239746,34.38281,-0.004553787,-0.001787855,-0.14249802,-0.009566708,0.583333333,563.7334185
Nov-87,1987,11,-64.547,103.95,-64.568,103.9,autumn,weaning,1980,Central Indian,Antarctic,0,89.97164154,231.7214847,86.71381101,1298.1125,1.2312666,-1.8265991,-0.250732422,34.378624,0.008855295,0.002837356,-0.13435581,-3.55088e-4,0.571428571,560.4923196
Dec-97,1997,12,-64.547,104.15,-64.568,104.1,summer,weaning,1990,Central Indian,Antarctic,0,89.97872925,229.8079532,83.40739001,1451.1666,0.20831108,-0.68881226,-0.19631958,33.83302,-0.054396875,-3.88762e-4,-0.06889104,-0.003217799,0.547619048,126.9167342
Nov-98,1998,11,-64.547,104.45,-64.568,104.4,autumn,weaning,1990,Central Indian,Antarctic,0,89.98451233,227.7167839,80.40278217,1968.5667,0.72427744,-1.7968445,-0.179779053,34.392353,-0.012326313,-0.001206111,-0.06868527,-9.0142e-4,0.55952381,412.7259475
Dec-99,1999,12,-64.547,104.65,-64.568,104.6,summer,weaning,1990,Central Indian,Antarctic,0,89.99202728,226.8532822,76.97494711,2273.5693,0.0725725,-0.8949585,-0.376647949,34.238667,-0.01363378,-0.011606082,0.013820075,-0.057007503,0.583333333,290.3110072
Dec-99,1999,12,-64.547,104.85,-64.568,104.8,summer,weaning,1990,East Indian,Antarctic,0,89.98691559,226.4202944,71.96576592,1871.5834,0.07077776,-0.8579712,-0.392913818,34.241425,-0.00740051,0.018805498,0.015798682,-0.025808863,0.583333333,290.1386796
Dec-97,1997,12,-64.547,104.95,-64.568,104.9,summer,weaning,1990,Central Indian,Antarctic,0,89.984375,226.3661125,69.82819848,2177.4333,0.18760169,-0.7776489,-0.206573486,33.857708,-0.031317037,-0.002348968,-0.07138295,0.003058143,0.55952381,131.8046274
Dec-99,1999,12,-64.547,105.15,-64.568,105.1,summer,weaning,1990,East Indian,Antarctic,0,89.98666382,226.3661125,66.40538701,2404.321,0.065237455,-0.79119873,-0.258300781,34.24394,0.002516825,-0.003358673,-0.018722953,-0.024936276,0.583333333,290.5262725
Dec-99,1999,12,-64.547,105.25,-64.568,105.2,summer,weaning,1990,East Indian,Antarctic,0,89.98865509,226.3661125,64.91745089,2404.321,0.063685685,-0.7786865,-0.257751465,34.23848,1.36604e-4,-0.001249109,-0.025344139,-0.026147932,0.583333333,290.8273756
Nov-96,1996,11,-64.547,105.65,-64.568,105.6,autumn,weaning,1990,Central Indian,Antarctic,0,89.98310089,226.3661125,57.93034255,1967.55,0.70372003,-1.7854614,-0.19317627,34.355175,-0.02526425,-0.010996315,-0.11302886,-0.020699557,0.535714286,346.2086869
Dec-97,1997,12,-64.547,105.85,-64.568,105.8,summer,weaning,1990,Central Indian,Antarctic,0,89.97869873,226.3661125,54.6277033,1926.4166,0.25943974,-0.7963562,-0.172119141,33.978806,-0.02039135,-2.3123e-4,-0.07147784,-0.008713461,0.55952381,137.4676958
Dec-97,1997,12,-64.547,105.95,-64.568,105.9,summer,weaning,1990,Central Indian,Antarctic,0,89.9798584,226.3661125,53.03311281,2015.9833,0.26958883,-0.7881775,-0.186981201,33.976635,-0.012928489,0.007616021,-0.07356561,-0.007373987,0.55952381,138.9331287
Dec-99,1999,12,-64.547,106.35,-64.568,106.3,summer,weaning,1990,East Indian,Antarctic,0,89.97238159,222.9248571,46.03964516,2656.4167,0.060174182,-0.7558899,-0.286651611,34.213036,0.061622877,0.026022365,-0.035813045,-0.02144007,0.547619048,299.677741
Dec-99,1999,12,-64.547,106.45,-64.568,106.4,summer,weaning,1990,East Indian,Antarctic,0,89.94460297,222.3197678,44.24459182,2739.6667,0.06098237,-0.7605896,-0.291534424,34.217747,0.04110482,0.029618012,-0.02393776,-0.021783164,0.523809524,300.9682486
Dec-83,1983,12,-64.547,106.75,-64.568,106.7,summer,weaning,1980,Central Indian,Antarctic,0,89.96498871,221.1599926,41.82360463,2478.1833,0.5150198,-1.519043,-0.245513916,34.055878,-0.010726596,-0.008952814,-0.050819773,-0.003771983,0.464285714,219.7040871
Dec-99,1999,12,-64.547,106.75,-64.568,106.7,summer,weaning,1990,Central Indian,Antarctic,0,89.96498871,221.1599926,41.82360463,2478.1833,0.058608968,-0.7546387,-0.295257568,34.21778,0.010395245,-0.012899805,-0.007773384,-0.013011043,0.523809524,305.2986777
Dec-99,1999,12,-64.547,106.85,-64.568,106.8,summer,weaning,1990,Central Indian,Subantarctic,0,89.966629029999993,220.9938128,41.16360803,2366.2666,0.059405237,-0.75997925,-0.291870117,34.216373,0.01654335,-0.006520006,-0.005163792,-0.004134654,0.523809524,306.8915138
Dec-99,1999,12,-64.547,106.85,-64.568,106.8,summer,weaning,1990,East Indian,Antarctic,0,89.966629029999993,220.9938128,41.16360803,2366.2666,0.059405237,-0.75997925,-0.291870117,34.216373,0.01654335,-0.006520006,-0.005163792,-0.004134654,0.523809524,306.8915138
Dec-99,1999,12,-64.547,107.25,-64.568,107.2,summer,weaning,1990,East Indian,Antarctic,0,89.97271729,220.1687808,34.15644407,2744.55,0.09483789,-0.74832153,-0.304351807,34.216908,0.025016114,0.024107521,0.002089079,-0.004043272,0.511904762,313.9788925
Dec-97,1997,12,-64.547,107.25,-64.568,107.2,summer,weaning,1990,Central Indian,Antarctic,0,89.97271729,220.1687808,34.15644407,2744.55,0.27667856,-0.7666626,-0.274505615,33.994072,0.01714934,0.046011981,-0.0721492,-0.011124895,0.5,168.0998623
Dec-99,1999,12,-64.547,107.55,-64.568,107.5,summer,weaning,1990,Central Indian,Antarctic,0,89.93634033,211.4065217,29.31863512,3049.7,0.11552207,-0.73947144,-0.304046631,34.22174,0.010369359,0.044161778,0.002707501,-5.79534e-4,0.5,315.1449545
Dec-99,1999,12,-64.547,107.55,-64.568,107.5,summer,weaning,1990,East Indian,Antarctic,0,89.93634033,211.4065217,29.31863512,3049.7,0.11552207,-0.73947144,-0.304046631,34.22174,0.010369359,0.044161778,0.002707501,-5.79534e-4,0.5,315.1449545
Nov-96,1996,11,-64.547,107.65,-64.568,107.6,autumn,weaning,1990,Central Indian,Antarctic,0,89.90207672,208.5922612,27.28430817,3061.6,0.64055324,-1.77948,-0.273223877,34.25592,-0.018074151,0.027650833,-0.09204928,-0.004813301,0.476190476,318.9331922
Dec-99,1999,12,-64.547,107.65,-64.568,107.6,summer,weaning,1990,East Indian,Antarctic,0,89.90207672,208.5922612,27.28430817,3061.6,0.11714275,-0.73739624,-0.303436279,34.215733,0.005956146,0.015836667,3.8233e-4,0.003896823,0.5,314.3855444
Dec-99,1999,12,-64.547,107.85,-64.568,107.8,summer,weaning,1990,East Indian,Antarctic,0,89.79289246,203.2029244,21.26530018,3090.8833,0.11568798,-0.78271484,-0.30255127,34.20531,-0.011438996,-0.010050585,0.006606937,-0.007749427,0.476190476,313.1023613
Dec-99,1999,12,-64.547,107.85,-64.568,107.8,summer,weaning,1990,Central Indian,Antarctic,0,89.79289246,203.2029244,21.26530018,3090.8833,0.11568798,-0.78271484,-0.30255127,34.20531,-0.011438996,-0.010050585,0.006606937,-0.007749427,0.476190476,313.1023613
Nov-89,1989,11,-64.547,107.85,-64.568,107.8,autumn,weaning,1980,Central Indian,Antarctic,0,89.79289246,203.2029244,21.26530018,3090.8833,0.20170347,-1.4615479,-0.307434082,34.264236,0.036159486,-0.003169561,-0.003954951,-0.024177492,0.380952381,112.2578538
Nov-98,1998,11,-64.547,107.85,-64.568,107.8,autumn,weaning,1990,Central Indian,Antarctic,0,89.79289246,203.2029244,21.26530018,3090.8833,0.67525375,-1.7012024,-0.285308838,34.269676,-0.03227096,-0.009477959,-0.041058093,-0.01889308,0.476190476,369.0413734
Dec-97,1997,12,-64.547,107.95,-64.568,107.9,summer,weaning,1990,Central Indian,Antarctic,0,89.93103027,200.6342867,17.08398821,3032,0.24518435,-0.84539795,-0.287658691,33.956387,-0.032675665,-0.032683056,-0.07235899,-0.033611991,0.476190476,173.1345516
Dec-99,1999,12,-64.547,108.05,-64.568,108,summer,weaning,1990,Central Indian,Antarctic,0,89.94685364,198.1540702,13.31639653,2958.5376,0.11321417,-0.7749939,-0.304840088,34.20655,0.010921607,-0.026386885,0.017011503,-0.015330047,0.464285714,312.1365012
Dec-99,1999,12,-64.547,108.35,-64.568,108.3,summer,weaning,1990,East Indian,Antarctic,0,89.95652008,191.2777962,3.829558889,2896.1,0.12938112,-0.7616272,-0.30682373,34.202026,0.023037072,0.013403833,0.017109735,-0.015902298,0.452380952,311.2889076
Dec-97,1997,12,-64.547,108.35,-64.568,108.3,summer,weaning,1990,Central Indian,Antarctic,0,89.95652008,191.2777962,3.829558889,2896.1,0.2671527,-0.87124634,-0.28704834,33.955967,-0.011639223,0.019299176,-0.06271435,-0.033013344,0.476190476,161.1625519
Dec-97,1997,12,-64.547,108.45,-64.568,108.4,summer,weaning,1990,Central Indian,Antarctic,0,89.94178772,189.1852458,1.598156504,2980.8833,0.27063408,-0.8678894,-0.287384033,33.959812,-0.011874251,0.033533294,-0.057600174,-0.031229492,0.476190476,158.404208
Dec-99,1999,12,-64.547,108.55,-64.568,108.5,summer,weaning,1990,Central Indian,Antarctic,0,89.90872192,187.1981842,1.598161932,3075.3167,0.14972897,-0.7782593,-0.30682373,34.20945,0.028883109,0.034854028,0.016177574,-0.00621751,0.452380952,311.1271986
Dec-97,1997,12,-64.547,108.65,-64.568,108.6,summer,weaning,1990,Central Indian,Antarctic,0,89.82360077,185.3200095,5.03782641,3102.7876,0.26847807,-0.84552,-0.288085938,33.959366,-0.0211241,0.0302558,-0.055789664,-0.01467168,0.464285714,153.2052549
Dec-99,1999,12,-64.547,108.75,-64.568,108.7,summer,weaning,1990,East Indian,Antarctic,0,89.89367676,183.554069,8.493979371,3102.7876,0.16112179,-0.8371582,-0.304290771,34.211765,0.008049233,-3.38973e-4,0.012546341,-0.002803966,0.452380952,311.1676338
Dec-99,1999,12,-64.547,108.75,-64.568,108.7,summer,weaning,1990,Central Indian,Antarctic,0,89.89367676,183.554069,8.493979371,3102.7876,0.16112179,-0.8371582,-0.304290771,34.211765,0.008049233,-3.38973e-4,0.012546341,-0.002803966,0.452380952,311.1676338
Dec-99,1999,12,-64.547,108.95,-64.568,108.9,summer,weaning,1990,East Indian,Antarctic,0,89.92295074,180.371885,12.45360357,2960.0334,0.16805825,-0.9178772,-0.305175781,34.18529,-0.002387621,-0.013474043,0.015283696,-0.018261489,0.44047619,308.5571411
Dec-99,1999,12,-64.547,109.05,-64.568,109,summer,weaning,1990,East Indian,Antarctic,0,89.92483521,178.9618675,12.45360357,2959.55,0.16972424,-0.89190674,-0.305999756,34.17016,-2.20563e-4,-0.005324388,0.017879363,-0.021998363,0.416666667,306.8915138
Dec-99,1999,12,-64.547,109.25,-64.568,109.2,summer,weaning,1990,East Indian,Antarctic,0,89.96382141,176.518464,11.85334227,2922.475,0.17902592,-0.85858154,-0.308654785,34.153072,0.016804663,-0.007358207,0.026057797,-0.027846592,0.416666667,303.6192104
Dec-99,1999,12,-64.547,109.65,-64.568,109.6,summer,weaning,1990,East Indian,Antarctic,0,89.85133362,173.2069256,5.037820162,3102.7876,0.1854858,-0.90390015,-0.303741455,34.091625,-0.03292142,0.00996846,0.05471225,-0.018517816,0.404761905,297.304618
Nov-87,1987,11,-64.547,109.75,-64.568,109.7,autumn,weaning,1980,Central Indian,Antarctic,0,89.94008636,172.7186827,9.687943532,3102.7876,1.4216256,-1.7335205,-0.31137085,34.32607,-0.038755566,-0.010313351,-0.07198529,-0.020884782,0.30952381,411.7129822
Dec-85,1985,12,-64.547,109.95,-64.568,109.9,summer,weaning,1980,Central Indian,Antarctic,0,89.94532776,172.1589936,19.17712081,2843.7,0.22710067,-0.883728,-0.339172363,33.977123,0.009074384,-0.050783824,0.02183676,-0.033803575,0.285714286,175.4095742
Dec-99,1999,12,-64.547,110.05,-64.568,110,summer,weaning,1990,East Indian,Antarctic,0,89.91425323,172.0889043,20.11272135,2857.1,0.23955342,-0.96435547,-0.304962158,34.109707,0.003930979,-0.018940926,0.014193477,-0.035083167,0.380952381,292.2227619
Dec-99,1999,12,-64.547,110.05,-64.568,110,summer,weaning,1990,Central Indian,Antarctic,0,89.91425323,172.0889043,20.11272135,2857.1,0.23955342,-0.96435547,-0.304962158,34.109707,0.003930979,-0.018940926,0.014193477,-0.035083167,0.380952381,292.2227619
Dec-99,1999,12,-64.547,110.25,-64.568,110.2,summer,weaning,1990,Central Indian,Antarctic,0,89.94721985,172.0889043,20.11272135,2916.3333,0.26568845,-0.988739,-0.306549072,34.123035,0.008843345,-0.022715259,0.022947377,-0.022874672,0.380952381,290.1650297
Nov-98,1998,11,-64.547,110.25,-64.568,110.2,autumn,weaning,1990,Central Indian,Subantarctic,0,89.94721985,172.0889043,20.11272135,2916.3333,0.54423165,-1.5167236,-0.293945313,34.23792,-0.032495283,-0.012992842,-0.026608488,-0.017746927,0.404761905,282.3900655
Dec-99,1999,12,-64.547,110.45,-64.568,110.4,summer,weaning,1990,Central Indian,Antarctic,0,89.9500351,172.3690902,22.28177561,2607.323,0.2931275,-1.0196533,-0.318481445,34.125713,0.013509836,-0.029950295,0.028858686,-0.024677522,0.380952381,288.4390084
Dec-99,1999,12,-64.547,110.45,-64.568,110.4,summer,weaning,1990,East Indian,Antarctic,0,89.9500351,172.3690902,22.28177561,2607.323,0.2931275,-1.0196533,-0.318481445,34.125713,0.013509836,-0.029950295,0.028858686,-0.024677522,0.380952381,288.4390084
Nov-98,1998,11,-64.547,111.05,-64.568,111,autumn,weaning,1990,Central Indian,Antarctic,0,89.91891479,176.518464,41.16360803,2964.45,0.53133696,-1.4980469,-0.28805542,34.20573,-0.025613464,0.001893725,-0.03961698,-0.039338645,0.416666667,244.4485818
Dec-99,1999,12,-64.547,111.15,-64.568,111.1,summer,weaning,1990,East Indian,Antarctic,0,89.91221619,177.6764852,43.61701593,2983.4834,0.35135582,-1.0534058,-0.311279297,34.06944,0.010338719,0.002311093,0.029128555,-0.029606421,0.392857143,285.0869191
Nov-98,1998,11,-64.547,111.15,-64.568,111.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.91221619,177.6764852,43.61701593,2983.4834,0.52415836,-1.4884949,-0.287719727,34.20525,-0.02713577,-0.003452204,-0.039756205,-0.036874399,0.404761905,239.7170057
Nov-98,1998,11,-64.547,111.25,-64.568,111.2,autumn,weaning,1990,Central Indian,Antarctic,0,89.89084625,178.9618675,46.43992923,2992.1667,0.5195797,-1.4950867,-0.288513184,34.2062,-0.02833033,-0.007480913,-0.0376448,-0.034464151,0.404761905,234.9884377
Nov-98,1998,11,-64.547,111.55,-64.568,111.5,autumn,weaning,1990,Central Indian,Antarctic,0,89.96127319,183.0104992,56.53899502,2715.5667,0.5150437,-1.5119934,-0.293518066,34.226723,-0.021959072,-0.04504288,-0.01639137,-0.016969221,0.404761905,220.8228377
Nov-89,1989,11,-64.547,111.85,-64.568,111.8,autumn,weaning,1980,Central Indian,Antarctic,0,89.95652008,183.0104992,68.21006299,2367.9167,0.067156725,-1.1618042,-0.291320801,34.357014,0.051180355,-0.032530315,-0.007103628,-0.003338025,0.345238095,34.98311818
Dec-99,1999,12,-64.547,111.85,-64.568,111.8,summer,weaning,1990,Central Indian,Antarctic,0,89.95652008,183.0104992,68.21006299,2367.9167,0.384744,-1.2716064,-0.329528809,34.118607,0.036817633,-0.009966335,0.01914465,0.003274424,0.380952381,284.9117041
Dec-99,1999,12,-64.547,111.95,-64.568,111.9,summer,weaning,1990,East Indian,Antarctic,0,89.96205139,183.2088156,72.32124185,2215.05,0.3961353,-1.2736206,-0.324005127,34.114403,0.03510071,-0.019082356,0.015739962,0.003425879,0.380952381,284.7675999
Dec-83,1983,12,-64.547,112.25,-64.568,112.2,summer,weaning,1980,Central Indian,Antarctic,0,89.96497345,184.5910574,85.0933795,2019.2,0.5805909,-1.5875854,-0.226196289,34.28168,-0.008530462,-4.03848e-4,-0.05376638,-0.006208681,0.25,222.8682547
Dec-99,1999,12,-64.547,113.65,-64.568,113.6,summer,weaning,1990,East Indian,Antarctic,0,89.98480988,187.1309616,56.84135218,2202.0667,0.63587445,-1.3842163,-0.312957764,34.026764,0.02023527,0.010281004,0.02079089,-2.02755e-4,0.369047619,257.6368256
Dec-99,1999,12,-64.547,113.75,-64.568,113.7,summer,weaning,1990,East Indian,Antarctic,0,89.98200989,188.2273613,53.69975265,2284.6833,0.6336156,-1.3786316,-0.313110352,34.022762,0.011189186,0.016303811,0.020544982,-0.009511801,0.369047619,256.8194477
Dec-97,1997,12,-64.547,114.95,-64.568,114.9,summer,weaning,1990,Central Indian,Antarctic,0,89.88175964,191.5000123,34.15644407,1762.05,0.030700186,0.776001,-0.184783936,34.063713,-0.013529325,0.002608446,-0.04961846,0.011380528000000001,0.333333333,85.13277615
Nov-87,1987,11,-64.547,115.05,-64.568,115,autumn,weaning,1980,Central Indian,Antarctic,0,89.94087219,192.4473707,31.94981089,1820.3,0.9027846,-1.5304871,-0.259643555,34.286484,-0.026363485,0.004131679,-0.08468574,0.010160837,0.30952381,306.0321773
Dec-99,1999,12,-64.547,115.35,-64.568,115.3,summer,weaning,1990,Central Indian,Antarctic,0,89.93941498,194.3629805,24.72695424,2161.0667,0.45219067,-1.1877136,-0.312866211,33.962006,-3.20175e-4,0.021677557,-5.46811e-4,0.003085577,0.285714286,255.467465
Dec-99,1999,12,-64.547,115.45,-64.568,115.4,summer,weaning,1990,East Indian,Antarctic,0,89.85771179,194.7998922,22.28177561,2194.5166,0.4408441,-1.1696472,-0.304840088,33.952496,0.019955328,0.023307227,-0.002619176,0.005876326,0.285714286,256.0960608
Dec-99,1999,12,-64.547,115.55,-64.568,115.5,summer,weaning,1990,East Indian,Antarctic,0,89.80030823,195.3601983,20.67632863,2182.5833,0.42952508,-1.161438,-0.311645508,33.949886,0.029005375,0.002612828,-0.005876843,-3.9574e-4,0.285714286,256.8194477
Dec-99,1999,12,-64.547,115.65,-64.568,115.6,summer,weaning,1990,East Indian,Antarctic,0,89.81621552,196.0428394,20.11272135,2189.8167,0.41534027,-1.1534729,-0.314575195,33.948975,0.02206435,-0.00439432,-0.01176023,-0.007932478,0.285714286,257.6368256
Dec-99,1999,12,-64.547,115.65,-64.568,115.6,summer,weaning,1990,Central Indian,Antarctic,0,89.81621552,196.0428394,20.11272135,2189.8167,0.41534027,-1.1534729,-0.314575195,33.948975,0.02206435,-0.00439432,-0.01176023,-0.007932478,0.285714286,257.6368256
Dec-99,1999,12,-64.547,115.75,-64.568,115.7,summer,weaning,1990,Central Indian,Antarctic,0,89.77666473,196.846541,20.11272135,2198.1833,0.3999773,-1.1532593,-0.308074951,33.94563,0.00978573,-0.006016218,-0.01777763,-0.0061363,0.285714286,258.547301
Dec-97,1997,12,-64.547,115.85,-64.568,115.8,summer,weaning,1990,Central Indian,Antarctic,0,89.86856079,197.7698254,20.11272135,2225.4,0.02507593,1.6108704,-0.265289307,34.094566,-0.025061015,0.001861884,-0.06863377,-4.62713e-4,0.297619048,101.6098186
Nov-98,1998,11,-64.547,116.15,-64.568,116.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.97871399,201.2396266,21.26530018,2227.2,0.35241637,-1.4646912,-0.287322998,34.282154,0.002687337,0.001510647,-0.02762555,-0.022174589,0.261904762,34.98311818
Nov-87,1987,11,-64.547,116.15,-64.568,116.1,autumn,weaning,1980,Central Indian,Antarctic,0,89.97871399,201.2396266,21.26530018,2227.2,0.69810426,-1.3229065,-0.268798828,34.252377,-0.053339966,-0.013295135,-0.07972826,-0.014494408,0.202380952,275.10640540000003
Dec-99,1999,12,-64.547,116.35,-64.568,116.3,summer,weaning,1990,East Indian,Antarctic,0,89.96942139,204.1157592,13.31639653,2205.85,0.35207346,-1.0913696,-0.210388184,33.994762,0.012988885,-0.001691139,-0.005850231,-0.007350486,0.25,261.9416746
Dec-99,1999,12,-64.547,116.35,-64.568,116.3,summer,weaning,1990,Central Indian,Antarctic,0,89.96942139,204.1157592,13.31639653,2205.85,0.35207346,-1.0913696,-0.210388184,33.994762,0.012988885,-0.001691139,-0.005850231,-0.007350486,0.25,261.9416746
Dec-99,1999,12,-64.547,116.65,-64.568,116.6,summer,weaning,1990,Central Indian,Antarctic,0,89.95651245,209.2278632,1.598156504,2114.5317,0.3362486,-1.0750732,-0.199005127,33.999126,0.017254142,0.002159328,0.002244988,-0.001123576,0.214285714,260.0908302
Dec-99,1999,12,-64.547,117.05,-64.568,117,summer,weaning,1990,Central Indian,Antarctic,0,89.95587158,205.2428031,7.025882753,2478.2334,0.32496354,-1.0526123,-0.227264404,33.96965,0.011829863,0.0055322,0.008235725,-0.008446585,0.202380952,258.945259
Dec-99,1999,12,-64.547,117.05,-64.568,117,summer,weaning,1990,East Indian,Antarctic,0,89.95587158,205.2428031,7.025882753,2478.2334,0.32496354,-1.0526123,-0.227264404,33.96965,0.011829863,0.0055322,0.008235725,-0.008446585,0.202380952,258.945259
Dec-85,1985,12,-64.547,117.25,-64.568,117.2,summer,weaning,1980,Central Indian,Antarctic,0,89.97454834,202.9256123,11.85334227,2613.35,0.19988824,-0.41479492,-0.333953857,33.871716,0.032980245,0.001210072,0.026986487,-0.015397074,0.142857143,10.70273185
Dec-97,1997,12,-64.547,117.65,-64.568,117.6,summer,weaning,1990,Central Indian,Antarctic,0,89.92990112,194.1622811,23.79019868,2808.5833,0.0314162,0.679718,-0.24609375,33.919277,0.020005282,0.050030634,-0.06331565,-0.033123776,0.178571429,150.1309781
Dec-97,1997,12,-64.547,117.75,-64.568,117.7,summer,weaning,1990,Central Indian,Antarctic,0,89.90208435,192.2234072,23.30904521,2815.5,0.03197171,0.69073486,-0.245178223,33.92283,0.018284254,0.056490816,-0.064102165,-0.032422524,0.178571429,153.6926436
Nov-98,1998,11,-64.547,118.05,-64.568,118,autumn,weaning,1990,Central Indian,Antarctic,0,89.94741058,187.0623662,23.30904521,3033.25,0.11457149,-0.8371582,-0.282714844,34.329388,0.05751286,0.062333468,-0.007892901,-0.003658105,0.166666667,4.778871186
Dec-97,1997,12,-64.547,118.15,-64.568,118.1,summer,weaning,1990,Central Indian,Antarctic,0,89.93470001,185.5706901,23.30904521,3150.05,0.03313389,1.1506958,-0.244018555,34.068474,0.028939646,0.060921926,-0.06748478,-0.011845203,0.166666667,168.4972356
