transect_code,dt_trans_start_gmt,dt_trans_end_gmt,lat_trans_start,lon_trans_start,lat_trans_end,lon_trans_end,area_name,transect_id,transect_length_km,altitude_m,duration_trans_hms,segment_id,segment_label,lat_seg_start,lon_seg_start,lat_seg_end,lon_seg_end,segment_length_km,dt_seg_start_gmt,dt_seg_end_gmt,duration_seg_hms,observer,side_helicopter,sampling_method,species,number_ind,distance_interval,distance_helip_m,comment_inconsistencies,comment_individual,comment_dup,time_obs,lat_obs,lon_obs,floe_class,segment_sic,segment_si_surface,air_temp_trans_C,wind_speed_trans_ms,vis_trans_m,comment,basisOfRecord
SEAFOS_20140125_11,2014-01-25T14:23:03Z,2014-01-25T15:08:03Z,-75.076271,-30.298271,-74.263336,-29.975492,Filchner Outflow,11,90.829,60,00:45:00,12,SEAFOS_20140125_11_12,-74.479834,-30.065321,-74.422592,-30.041523,6.4,2014-01-25T14:56:01Z,2014-01-25T14:59:10Z,00:03:09,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,847,1,14:59:04,-74.422592,-30.041523,Small floes,Open pack ice,Rough,-2.3,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_11,2014-01-25T14:23:03Z,2014-01-25T15:08:03Z,-75.076271,-30.298271,-74.263336,-29.975492,Filchner Outflow,11,90.829,60,00:45:00,12,SEAFOS_20140125_11_12,-74.479834,-30.065321,-74.422592,-30.041523,6.4,2014-01-25T14:56:01Z,2014-01-25T14:59:10Z,00:03:09,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,848,1,15:01:51,-74.374695,-30.022499,Small floes,Open pack ice,Rough,-2.3,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_11,2014-01-25T14:23:03Z,2014-01-25T15:08:03Z,-75.076271,-30.298271,-74.263336,-29.975492,Filchner Outflow,11,90.829,60,00:45:00,14,SEAFOS_20140125_11_14,-74.371649,-30.022335000000002,-74.316601,-30.000316,6.152,2014-01-25T15:02:00Z,2014-01-25T15:05:07Z,00:03:07,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,862,1,15:05:08,-74.318123,-30.001009,Small floes,Open water,Smooth,-2.3,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,2,SEAFOS_20140125_12_2,-74.214026,-30.726957,-74.268393,-30.731247,6.043,2014-01-25T15:20:25Z,2014-01-25T15:23:27Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,944,1,15:20:57,-74.222893,-30.729004,Small floes,Open pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,2,SEAFOS_20140125_12_2,-74.214026,-30.726957,-74.268393,-30.731247,6.043,2014-01-25T15:20:25Z,2014-01-25T15:23:27Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,947,1,15:21:09,-74.227928,-30.730078,Small floes,Open pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,2,SEAFOS_20140125_12_2,-74.214026,-30.726957,-74.268393,-30.731247,6.043,2014-01-25T15:20:25Z,2014-01-25T15:23:27Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,955,1,15:21:34,-74.234886,-30.731377,Small floes,Open pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,2,SEAFOS_20140125_12_2,-74.214026,-30.726957,-74.268393,-30.731247,6.043,2014-01-25T15:20:25Z,2014-01-25T15:23:27Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 3 (72.66 m - 105.6 m),89.13,NA,956,1,15:21:43,-74.237968,-30.731606,Small floes,Open pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,2,SEAFOS_20140125_12_2,-74.214026,-30.726957,-74.268393,-30.731247,6.043,2014-01-25T15:20:25Z,2014-01-25T15:23:27Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,973,1,15:22:53,-74.260521,-30.731422,Small floes,Open pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,3,SEAFOS_20140125_12_3,-74.268393,-30.731247,-74.321426,-30.736938,5.896,2014-01-25T15:23:27Z,2014-01-25T15:26:24Z,00:02:57,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 3 (72.66 m - 105.6 m),89.13,NA,603,1,15:23:58,-74.277756,-30.731459,Medium floes,Medium pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,3,SEAFOS_20140125_12_3,-74.268393,-30.731247,-74.321426,-30.736938,5.896,2014-01-25T15:23:27Z,2014-01-25T15:26:24Z,00:02:57,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,609,1,15:24:32,-74.289909,-30.732866,Medium floes,Medium pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,3,SEAFOS_20140125_12_3,-74.268393,-30.731247,-74.321426,-30.736938,5.896,2014-01-25T15:23:27Z,2014-01-25T15:26:24Z,00:02:57,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,624,1,15:25:38,-74.307823,-30.734112,Medium floes,Medium pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,5,SEAFOS_20140125_12_5,-74.381419,-30.737787,-74.437591,-30.737281,6.242,2014-01-25T15:29:25Z,2014-01-25T15:32:24Z,00:02:59,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,150,1,15:30:23,-74.397781,-30.73525,Medium floes,Medium pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,5,SEAFOS_20140125_12_5,-74.381419,-30.737787,-74.437591,-30.737281,6.242,2014-01-25T15:29:25Z,2014-01-25T15:32:24Z,00:02:59,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 4 (105.6 m - 167.5 m),136.55,NA,685,1,15:30:03,-74.391998,-30.736427,Medium floes,Medium pack ice,Rough,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,6,SEAFOS_20140125_12_6,-74.437591,-30.737281,-74.493508,-30.739564,6.214,2014-01-25T15:32:24Z,2014-01-25T15:35:24Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,156,1,15:34:22,-74.471817,-30.738937,Small floes,Open pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,6,SEAFOS_20140125_12_6,-74.437591,-30.737281,-74.493508,-30.739564,6.214,2014-01-25T15:32:24Z,2014-01-25T15:35:24Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,731,1,15:34:12,-74.471817,-30.738937,Small floes,Open pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,7,SEAFOS_20140125_12_7,-74.493508,-30.739564,-74.55232,-30.745524,6.538,2014-01-25T15:35:24Z,2014-01-25T15:38:24Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,774,1,15:38:02,-74.545197,-30.745207,Small floes,Open pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,8,SEAFOS_20140125_12_8,-74.55232,-30.745524,-74.608685,-30.747218,6.263,2014-01-25T15:38:24Z,2014-01-25T15:41:24Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,788,1,15:39:45,-74.578377,-30.745781,Medium floes,Medium pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,10,SEAFOS_20140125_12_10,-74.659585,-30.753792,-74.712845,-30.760208,5.921,2014-01-25T15:44:28Z,2014-01-25T15:47:24Z,00:02:56,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,817,1,15:46:04,-74.689537,-30.755795,Medium floes,Close pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,11,SEAFOS_20140125_12_11,-74.712845,-30.760208,-74.765814,-30.768497,5.891,2014-01-25T15:47:24Z,2014-01-25T15:50:37Z,00:03:13,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,163,1,15:48:22,-74.729935,-30.762774,Small floes,Close pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,11,SEAFOS_20140125_12_11,-74.712845,-30.760208,-74.765814,-30.768497,5.891,2014-01-25T15:47:24Z,2014-01-25T15:50:37Z,00:03:13,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,827,1,15:49:26,-74.748703,-30.76502,Small floes,Close pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,11,SEAFOS_20140125_12_11,-74.712845,-30.760208,-74.765814,-30.768497,5.891,2014-01-25T15:47:24Z,2014-01-25T15:50:37Z,00:03:13,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,828,1,15:49:35,-74.749252,-30.765089,Small floes,Close pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,12,SEAFOS_20140125_12_12,-74.765814,-30.768497,-74.816005,-30.779105,5.586,2014-01-25T15:50:37Z,2014-01-25T15:53:24Z,00:02:47,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,165,1,15:51:23,-74.779427,-30.770226,Small floes,Close pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,13,SEAFOS_20140125_12_13,-74.816005,-30.779105,-74.86929,-30.789719,5.929,2014-01-25T15:53:24Z,2014-01-25T15:56:25Z,00:03:01,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,2,Bin 4 (105.6 m - 167.5 m),136.55,NA,168,1,15:54:02,-74.826767,-30.781891,Medium floes,Close pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,13,SEAFOS_20140125_12_13,-74.816005,-30.779105,-74.86929,-30.789719,5.929,2014-01-25T15:53:24Z,2014-01-25T15:56:25Z,00:03:01,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,849,1,15:53:54,-74.824837,-30.781055,Medium floes,Close pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,13,SEAFOS_20140125_12_13,-74.816005,-30.779105,-74.86929,-30.789719,5.929,2014-01-25T15:53:24Z,2014-01-25T15:56:25Z,00:03:01,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,852,1,15:55:18,-74.851639,-30.78746,Medium floes,Close pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_12,2014-01-25T15:17:20Z,2014-01-25T16:02:29Z,-74.157738,-30.71246,-74.98918,-30.80044,Filchner Outflow,12,92.426,60,00:45:09,15,SEAFOS_20140125_12_15,-74.927571,-30.795705,-74.98918,-30.80044,6.847,2014-01-25T15:59:25Z,2014-01-25T16:02:29Z,00:03:04,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,868,1,16:01:23,-74.966591,-30.823971,Medium floes,Medium pack ice,Smooth,-2.2,4.2,66839,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,1,SEAFOS_20140125_13_1,-74.897271,-31.559377,-74.840009,-31.554799,6.364,2014-01-25T16:10:54Z,2014-01-25T16:14:00Z,00:03:06,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,811,1,16:12:50,-74.861076,-31.558355,Large floes,Close pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,2,SEAFOS_20140125_13_2,-74.840009,-31.554799,-74.78794,-31.548786,5.789,2014-01-25T16:14:00Z,2014-01-25T16:16:59Z,00:02:59,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,176,1,16:14:56,-74.82563,-31.553699,Small floes,Close pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,4,SEAFOS_20140125_13_4,-74.731166,-31.539539,-74.674278,-31.524732,6.336,2014-01-25T16:19:59Z,2014-01-25T16:23:06Z,00:03:07,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,641,1,16:20:20,-74.724251,-31.53787,Medium floes,Close pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,4,SEAFOS_20140125_13_4,-74.731166,-31.539539,-74.674278,-31.524732,6.336,2014-01-25T16:19:59Z,2014-01-25T16:23:06Z,00:03:07,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,654,1,16:21:12,-74.706245,-31.532614,Medium floes,Close pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,5,SEAFOS_20140125_13_5,-74.674278,-31.524732,-74.620033,-31.509966,6.043,2014-01-25T16:23:06Z,2014-01-25T16:25:59Z,00:02:53,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,687,1,16:23:55,-74.659874,-31.521339,Large floes,Close pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,5,SEAFOS_20140125_13_5,-74.674278,-31.524732,-74.620033,-31.509966,6.043,2014-01-25T16:23:06Z,2014-01-25T16:25:59Z,00:02:53,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 4 (105.6 m - 167.5 m),136.55,NA,693,1,16:24:23,-74.650833,-31.518734,Large floes,Close pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,6,SEAFOS_20140125_13_6,-74.620033,-31.509966,-74.565725,-31.494821,6.051,2014-01-25T16:25:59Z,2014-01-25T16:28:59Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,710,1,16:25:56,-74.620338,-31.510021,Medium floes,Medium pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,7,SEAFOS_20140125_13_7,-74.565725,-31.494821,-74.511025,-31.483871,6.087,2014-01-25T16:28:59Z,2014-01-25T16:32:03Z,00:03:04,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,743,1,16:29:28,-74.557922,-31.492876,Medium floes,Medium pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,7,SEAFOS_20140125_13_7,-74.565725,-31.494821,-74.511025,-31.483871,6.087,2014-01-25T16:28:59Z,2014-01-25T16:32:03Z,00:03:04,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,765,1,16:31:02,-74.528305,-31.488142,Medium floes,Medium pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140125_13,2014-01-25T16:10:54Z,2014-01-25T16:32:03Z,-74.897271,-31.559377,-74.511025,-31.483871,Filchner Outflow,13,42.977,60,00:21:09,7,SEAFOS_20140125_13_7,-74.565725,-31.494821,-74.511025,-31.483871,6.087,2014-01-25T16:28:59Z,2014-01-25T16:32:03Z,00:03:04,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,770,1,16:31:18,-74.524513,-31.487883,Medium floes,Medium pack ice,Smooth,-2.2,3.8,58467,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,1,SEAFOS_20140127_14_1,-74.949458,-36.019896,-74.893702,-36.011273,6.201,2014-01-27T15:16:13Z,2014-01-27T15:19:13Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,700,1,15:17:18,-74.928391,-36.020538,Medium floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,1,SEAFOS_20140127_14_1,-74.949458,-36.019896,-74.893702,-36.011273,6.201,2014-01-27T15:16:13Z,2014-01-27T15:19:13Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,932,1,15:19:11,-74.894394,-36.011497,Medium floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,4,SEAFOS_20140127_14_4,-74.783564,-35.983965,-74.730161,-35.968635,5.951,2014-01-27T15:25:13Z,2014-01-27T15:28:13Z,00:03:00,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,201,1,15:26:17,-74.762367,-35.978073,Small floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,4,SEAFOS_20140127_14_4,-74.783564,-35.983965,-74.730161,-35.968635,5.951,2014-01-27T15:25:13Z,2014-01-27T15:28:13Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,655,1,15:26:34,-74.758652,-35.976879,Small floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,5,SEAFOS_20140127_14_5,-74.730161,-35.968635,-74.676158,-35.952079,6.02,2014-01-27T15:28:13Z,2014-01-27T15:31:13Z,00:03:00,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,209,1,15:30:35,-74.685272,-35.954708,Large floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,5,SEAFOS_20140127_14_5,-74.730161,-35.968635,-74.676158,-35.952079,6.02,2014-01-27T15:28:13Z,2014-01-27T15:31:13Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,682,1,15:28:32,-74.725967,-35.967388,Large floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,7,SEAFOS_20140127_14_7,-74.620699,-35.938698,-74.565651,-35.926584,6.127,2014-01-27T15:34:13Z,2014-01-27T15:37:21Z,00:03:08,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 4 (105.6 m - 167.5 m),136.55,NA,211,1,15:35:55,-74.589264,-35.931358,Small floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,8,SEAFOS_20140127_14_8,-74.565651,-35.926584,-74.517289,-35.914436,5.386,2014-01-27T15:37:21Z,2014-01-27T15:40:13Z,00:02:52,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,793,1,15:39:30,-74.529114,-35.917503,Small floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,1,SEAFOS_20140127_15_1,-74.178377,-36.694165,-74.23238,-36.710057,6.02,2014-01-27T16:03:45Z,2014-01-27T16:06:44Z,00:02:59,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,834,1,16:05:48,-74.213867,-36.705807,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,1,SEAFOS_20140127_15_1,-74.178377,-36.694165,-74.23238,-36.710057,6.02,2014-01-27T16:03:45Z,2014-01-27T16:06:44Z,00:02:59,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,946,1,16:04:21,-74.189247,-36.699619,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
